,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
65,1998-99,1999-03-03,,Virginia Tech,,,Fordham,,W,,74,63,11,,,True
66,1998-99,1999-03-03,,Villanova,,,West Virginia,,W,,73,61,12,,,True
67,1998-99,1999-03-04,,Boise State,,,Cal State Fullerton,,W,,77,60,17,,,True
68,1998-99,1999-03-04,,Duke,1,,Virginia,,W,,104,67,37,,,True
69,1998-99,1999-03-04,,Florida State,,,Clemson,,W,,87,85,2,,1,True
70,1998-99,1999-03-04,,George Washington,,,Dayton,,W,,100,90,10,,,True
71,1998-99,1999-03-04,,Alabama,,,Georgia,,W,,65,58,7,,,True
72,1998-99,1999-03-04,,Colorado,,,Iowa State,,W,,69,61,8,,,True
73,1998-99,1999-03-04,,Long Beach State,,,Idaho,,W,,81,76,5,,,True
74,1998-99,1999-03-04,,Florida,21,,Louisiana State,,W,,97,75,22,,,True
75,1998-99,1999-03-04,,Miami (FL),9,,Georgetown,,W,,65,54,11,,,True
76,1998-99,1999-03-04,,Illinois,,,Minnesota,23,W,,67,64,3,,1,True
77,1998-99,1999-03-04,,Montana State,,,Cal State Northridge,,W,,91,90,1,,,True
78,1998-99,1999-03-04,,Morgan State,,,Hampton,,W,,67,66,1,,,True
79,1998-99,1999-03-04,,North Carolina A&T,,,Bethune-Cookman,,W,,61,50,11,,,True
80,1998-99,1999-03-04,,Oklahoma State,,,Baylor,,W,,83,57,26,,,True
81,1998-99,1999-03-04,,New Mexico State,,,Pacific,,W,,89,78,11,,,True
82,1998-99,1999-03-04,,Portland State,,,Eastern Washington,,W,,80,74,6,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1998-99,1999-03-04,,Michigan,,,Purdue,,W,,79,73,6,,1,True
85,1998-99,1999-03-04,,New Mexico,25,,Rice,,W,,51,49,2,,,True
86,1998-99,1999-03-04,,Louisville,,,Saint Louis,,W,,70,61,9,,,True
87,1998-99,1999-03-04,,Connecticut,3,,Seton Hall,,W,,57,56,1,,,True
88,1998-99,1999-03-04,,Mississippi,,,South Carolina,,W,,64,60,4,,,True
89,1998-99,1999-03-04,,Cincinnati,7,,South Florida,,W,,76,56,20,,,True
90,1998-99,1999-03-04,,Charlotte,,,Southern Mississippi,,W,,83,75,8,,,True
91,1998-99,1999-03-04,,Temple,,,Virginia Tech,,W,,64,51,13,,,True
92,1998-99,1999-03-04,,Kansas State,,,Texas A&M,,W,,87,76,11,,,True
93,1998-99,1999-03-04,,Nebraska,,,Texas Tech,,W,,69,50,19,,,True
94,1998-99,1999-03-04,,Tulsa,,,Fresno State,,W,,85,56,29,,,True
95,1998-99,1999-03-04,,Utah,8,,Brigham Young,,W,,81,62,19,,,True
96,1998-99,1999-03-04,,UC Santa Barbara,,,Utah State,,W,,75,74,1,,,True
97,1998-99,1999-03-04,,Mississippi State,,,Vanderbilt,,W,,76,58,18,,,True
98,1998-99,1999-03-04,,Syracuse,,,Villanova,,W,,70,62,8,,,True
99,1998-99,1999-03-04,,Xavier,,,Massachusetts,,W,,72,68,4,,,True
100,1998-99,1999-03-05,,Auburn,4,,Alabama,,W,,93,61,32,,,True
101,1998-99,1999-03-05,,Charlotte,,,Cincinnati,7,W,,55,52,3,,,True
102,1998-99,1999-03-05,,Arkansas,22,,Florida,21,W,,75,74,1,,,True
103,1998-99,1999-03-05,,Illinois,,,Indiana,17,W,,82,66,16,,,True
0,1998-99,1999-03-05,,Boise State,,,Long Beach State,,W,,71,58,13,,,True
1,1998-99,1999-03-05,,Maryland,5,,Florida State,,W,,93,69,24,,,True
2,1998-99,1999-03-05,,Kentucky,14,,Mississippi,,W,,83,73,10,,,True
3,1998-99,1999-03-05,,Alcorn State,,,Mississippi Valley State,,W,,73,61,12,,,True
4,1998-99,1999-03-05,,Kansas State,,,Missouri,24,W,,84,74,10,,,True
5,1998-99,1999-03-05,,Florida A&M,,,Morgan State,,W,,62,56,6,,,True
6,1998-99,1999-03-05,,Kansas,,,Nebraska,,W,,77,53,24,,,True
7,1998-99,1999-03-05,,New Mexico State,,,UC Santa Barbara,,W,,78,67,11,,,True
8,1998-99,1999-03-05,,North Carolina,15,,Georgia Tech,,W,,78,49,29,,,True
9,1998-99,1999-03-05,,Ohio State,11,,Michigan,,W,,87,69,18,,,True
10,1998-99,1999-03-05,,Oklahoma State,,,Oklahoma,,W,,60,57,3,,,True
11,1998-99,1999-03-05,,Northern Arizona,,,Portland State,,W,,73,56,17,,,True
12,1998-99,1999-03-05,,Rhode Island,,,George Washington,,W,,94,78,16,,,True
13,1998-99,1999-03-05,,South Carolina State,,,North Carolina A&T,,W,,61,58,3,,,True
14,1998-99,1999-03-05,,New Mexico,25,,Southern Methodist,,W,,57,56,1,,,True
15,1998-99,1999-03-05,,Connecticut,3,,Syracuse,,W,,71,50,21,,,True
16,1998-99,1999-03-05,,Temple,,,Xavier,,W,,76,64,12,,,True
17,1998-99,1999-03-05,,Mississippi State,,,Tennessee,18,W,,62,56,6,,,True
18,1998-99,1999-03-05,,Texas,,,Colorado,,W,,82,76,6,,,True
19,1998-99,1999-03-05,,UTSA,,,Lamar,,W,,77,63,14,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1998-99,1999-03-05,,Texas State,,,McNeese State,,W,,92,82,10,,1,True
22,1998-99,1999-03-05,,Utah,8,,Tulsa,,W,,64,61,3,,1,True
23,1998-99,1999-03-05,,NC State,,,Wake Forest,,W,,66,52,14,,,True
24,1998-99,1999-03-05,,Wisconsin,19,,Iowa,20,W,,74,60,14,,,True
25,1998-99,1999-03-06,,Charlotte,,,Louisville,,W,,68,59,9,,,True
26,1998-99,1999-03-06,,Kansas,,,Kansas State,,W,,69,58,11,,,True
27,1998-99,1999-03-06,,Kentucky,14,,Auburn,4,W,,69,57,12,,,True
28,1998-99,1999-03-06,,Arkansas,22,,Mississippi State,,W,,84,79,5,,1,True
29,1998-99,1999-03-06,,New Mexico State,,,Boise State,,W,,79,69,10,,,True
30,1998-99,1999-03-06,,North Carolina,15,,Maryland,5,W,,86,79,7,,,True
31,1998-99,1999-03-06,,Duke,1,,NC State,,W,,83,68,15,,,True
32,1998-99,1999-03-06,,Illinois,,,Ohio State,11,W,,79,77,2,,,True
33,1998-99,1999-03-06,,Florida A&M,,,South Carolina State,,W,,64,61,3,,,True
34,1998-99,1999-03-06,,Rhode Island,,,Temple,,W,,62,59,3,,,True
35,1998-99,1999-03-06,,Oklahoma State,,,Texas,,W,,59,57,2,,,True
36,1998-99,1999-03-06,,UTSA,,,Texas State,,W,,71,63,8,,,True
37,1998-99,1999-03-06,,Utah,8,,New Mexico,25,W,,60,45,15,,,True
38,1998-99,1999-03-06,,Michigan State,2,,Wisconsin,19,W,,56,41,15,,,True
39,1998-99,1999-03-07,,Kentucky,14,,Arkansas,22,W,,76,63,13,,,True
40,1998-99,1999-03-07,,Michigan State,2,,Illinois,,W,,67,50,17,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1998-99,1999-03-07,,Duke,1,,North Carolina,15,W,,96,73,23,,,True
43,1998-99,1999-03-07,,Kansas,,,Oklahoma State,,W,,53,37,16,,,True
44,1998-99,1999-03-11,,Iowa,21,,UAB,,W,,77,64,13,,,True
45,1998-99,1999-03-11,,Stanford,7,,Alcorn State,,W,,69,57,12,,,True
46,1998-99,1999-03-11,,Arkansas,17,,Siena,,W,,94,80,14,,,True
47,1998-99,1999-03-11,,Auburn,4,,Winthrop,,W,,80,41,39,,,True
48,1998-99,1999-03-11,,Connecticut,3,,UTSA,,W,,91,66,25,,,True
49,1998-99,1999-03-11,,Creighton,,,Louisville,,W,,62,58,4,,,True
50,1998-99,1999-03-11,,Detroit Mercy,,,UCLA,15,W,,56,53,3,,,True
51,1998-99,1999-03-11,,Florida,23,,Pennsylvania,,W,,75,61,14,,,True
52,1998-99,1999-03-11,,Indiana,19,,George Washington,,W,,108,88,20,,,True
53,1998-99,1999-03-11,,Gonzaga,,,Minnesota,,W,,75,63,12,,,True
54,1998-99,1999-03-11,,Maryland,5,,Valparaiso,,W,,82,60,22,,,True
55,1998-99,1999-03-11,,New Mexico,25,,Missouri,,W,,61,59,2,,,True
56,1998-99,1999-03-11,,Ohio State,14,,Murray State,,W,,72,58,14,,,True
57,1998-99,1999-03-11,,Weber State,,,North Carolina,13,W,,76,74,2,,,True
58,1998-99,1999-03-11,,Oklahoma State,,,Syracuse,,W,,69,61,8,,,True
59,1998-99,1999-03-11,,St. John's (NY),9,,Samford,,W,,69,43,26,,,True
60,1998-99,1999-03-12,,Oklahoma,,,Arizona,12,W,,61,60,1,,,True
61,1998-99,1999-03-12,,Utah,6,,Arkansas State,,W,,80,58,22,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1998-99,1999-03-12,,Charlotte,24,,Rhode Island,,W,,81,70,11,,1,True
64,1998-99,1999-03-12,,Cincinnati,11,,George Mason,,W,,72,48,24,,,True
65,1998-99,1999-03-12,,Tulsa,,,College of Charleston,16,W,,62,53,9,,,True
66,1998-99,1999-03-12,,Tennessee,20,,Delaware,,W,,62,52,10,,,True
67,1998-99,1999-03-12,,Duke,1,,Florida A&M,,W,,99,58,41,,,True
68,1998-99,1999-03-12,,Kansas,22,,Evansville,,W,,95,74,21,,,True
69,1998-99,1999-03-12,,Temple,,,Kent State,,W,,61,54,7,,,True
70,1998-99,1999-03-12,,Kentucky,8,,New Mexico State,,W,,82,60,22,,,True
71,1998-99,1999-03-12,,Miami (FL),10,,Lafayette,,W,,75,54,21,,,True
72,1998-99,1999-03-12,,Miami (OH),,,Washington,,W,,59,58,1,,,True
73,1998-99,1999-03-12,,Michigan State,2,,Mount St. Mary's,,W,,76,53,23,,,True
74,1998-99,1999-03-12,,Mississippi,,,Villanova,,W,,72,70,2,,,True
75,1998-99,1999-03-12,,Missouri State,,,Wisconsin,18,W,,43,32,11,,,True
76,1998-99,1999-03-12,,Purdue,,,Texas,,W,,58,54,4,,,True
77,1998-99,1999-03-13,,Iowa,21,,Arkansas,17,W,,82,72,10,,,True
78,1998-99,1999-03-13,,Auburn,4,,Oklahoma State,,W,,81,74,7,,,True
79,1998-99,1999-03-13,,Connecticut,3,,New Mexico,25,W,,78,56,22,,,True
80,1998-99,1999-03-13,,Maryland,5,,Creighton,,W,,75,63,12,,,True
81,1998-99,1999-03-13,,Ohio State,14,,Detroit Mercy,,W,,75,44,31,,,True
82,1998-99,1999-03-13,,Florida,23,,Weber State,,W,,82,74,8,,1,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1998-99,1999-03-13,,Gonzaga,,,Stanford,7,W,,82,74,8,,,True
85,1998-99,1999-03-13,,St. John's (NY),9,,Indiana,19,W,,86,61,25,,,True
86,1998-99,1999-03-14,,Oklahoma,,,Charlotte,24,W,,85,72,13,,,True
87,1998-99,1999-03-14,,Temple,,,Cincinnati,11,W,,64,54,10,,,True
88,1998-99,1999-03-14,,Duke,1,,Tulsa,,W,,97,56,41,,,True
89,1998-99,1999-03-14,,Kentucky,8,,Kansas,22,W,,92,88,4,,1,True
90,1998-99,1999-03-14,,Purdue,,,Miami (FL),10,W,,73,63,10,,,True
91,1998-99,1999-03-14,,Miami (OH),,,Utah,6,W,,66,58,8,,,True
92,1998-99,1999-03-14,,Michigan State,2,,Mississippi,,W,,74,66,8,,,True
93,1998-99,1999-03-14,,Missouri State,,,Tennessee,20,W,,81,51,30,,,True
94,1998-99,1999-03-18,,Ohio State,14,,Auburn,4,W,,72,64,8,,,True
95,1998-99,1999-03-18,,Connecticut,3,,Iowa,21,W,,78,68,10,,,True
96,1998-99,1999-03-18,,Gonzaga,,,Florida,23,W,,73,72,1,,,True
97,1998-99,1999-03-18,,St. John's (NY),9,,Maryland,5,W,,76,62,14,,,True
98,1998-99,1999-03-19,,Duke,1,,Missouri State,,W,,78,61,17,,,True
99,1998-99,1999-03-19,,Kentucky,8,,Miami (OH),,W,,58,43,15,,,True
100,1998-99,1999-03-19,,Michigan State,2,,Oklahoma,,W,,54,46,8,,,True
101,1998-99,1999-03-19,,Temple,,,Purdue,,W,,77,55,22,,,True
102,1998-99,1999-03-20,,Connecticut,3,,Gonzaga,,W,,67,62,5,,,True
103,1998-99,1999-03-20,,Ohio State,14,,St. John's (NY),9,W,,77,74,3,,,True
0,1998-99,1999-03-21,,Duke,1.0,,Temple,,W,,85,64,21,,,True
1,1998-99,1999-03-21,,Michigan State,2.0,,Kentucky,8.0,W,,73,66,7,,,True
2,1998-99,1999-03-23,,California,,,Oregon,,W,,85,69,16,,,True
3,1998-99,1999-03-23,,Clemson,,,Xavier,,W,,79,76,3,,,True
4,1998-99,1999-03-25,,California,,,Clemson,,W,,61,60,1,,,True
5,1998-99,1999-03-25,,Xavier,,,Oregon,,W,,106,75,31,,,True
6,1998-99,1999-03-27,,Connecticut,3.0,,Ohio State,14.0,W,,64,58,6,,,True
7,1998-99,1999-03-27,,Duke,1.0,,Michigan State,2.0,W,,68,62,6,,,True
8,1998-99,1999-03-29,,Connecticut,3.0,,Duke,1.0,W,,77,74,3,,,True
0,1998-99,1998-11-07,,Indiana,22,,Seton Hall,,W,,83,69,14,,,True
1,1998-99,1998-11-07,,Valparaiso,,,South Carolina,,W,,67,61,6,,,True
2,1998-99,1998-11-08,,Indiana,22,,South Carolina,,W,,76,55,21,,,True
3,1998-99,1998-11-08,,Valparaiso,,,Seton Hall,,W,,64,54,10,,,True
4,1998-99,1998-11-10,,Temple,7,,Georgetown,,W,,65,49,16,,,True
5,1998-99,1998-11-10,,Wake Forest,,,Illinois,,W,,75,73,2,,1,True
6,1998-99,1998-11-11,,Illinois,,,Georgetown,,W,,65,50,15,,,True
7,1998-99,1998-11-11,,Temple,7,,Wake Forest,,W,,59,48,11,,,True
8,1998-99,1998-11-13,,Arizona,18,,Tennessee,9,W,,73,72,1,,,True
9,1998-99,1998-11-15,,Iowa,,,Western Illinois,,W,,74,63,11,,,True
10,1998-99,1998-11-17,,Duke,1,,Davidson,,W,,94,61,33,,,True
11,1998-99,1998-11-17,,Mississippi State,,,Arkansas-Pine Bluff,,W,,105,53,52,,,True
12,1998-99,1998-11-19,,Idaho,,,Western Oregon,,W,,79,69,10,,,True
13,1998-99,1998-11-19,,Loyola (MD),,,Maryland-Baltimore County,,W,,73,61,12,,,True
14,1998-99,1998-11-19,,Oklahoma State,13,,Marquette,,W,,57,54,3,,,True
15,1998-99,1998-11-19,,Villanova,,,Nebraska,,W,,75,60,15,,,True
16,1998-99,1998-11-20,,New Hampshire,,,Delaware State,,W,,85,73,12,,,True
17,1998-99,1998-11-20,,Marquette,,,Nicholls State,,W,,51,48,3,,,True
18,1998-99,1998-11-20,,George Mason,,,Portland,,W,,74,72,2,,,True
19,1998-99,1998-11-20,,Arkansas,19,,Virginia,,W,,85,83,2,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1998-99,1998-11-20,,Nebraska,,,Washington State,,W,,95,84,11,,,True
22,1998-99,1998-11-20,,New Mexico State,,,Wisconsin,,W,,66,52,14,,,True
23,1998-99,1998-11-21,,Delaware State,,,Brown,,W,,89,79,10,,,True
24,1998-99,1998-11-21,,Morgan State,,,Maryland-Baltimore County,,W,,57,56,1,,,True
25,1998-99,1998-11-21,,Arkansas,19,,New Mexico State,,W,,66,60,6,,,True
26,1998-99,1998-11-21,,Mississippi State,,,Northwestern State,,W,,75,46,29,,,True
27,1998-99,1998-11-21,,Portland,,,Long Island University,,W,,87,76,11,,,True
28,1998-99,1998-11-21,,Wisconsin,,,Virginia,,W,,66,56,10,,,True
29,1998-99,1998-11-22,,Villanova,,,Arkansas,19,W,,76,63,13,,,True
30,1998-99,1998-11-22,,Virginia,,,Washington State,,W,,62,53,9,,,True
31,1998-99,1998-11-22,,Wisconsin,,,Nebraska,,W,,78,41,37,,,True
32,1998-99,1998-11-23,,Indiana,17,,Kansas State,,W,,71,70,1,,,True
33,1998-99,1998-11-23,,Michigan,,,Clemson,22,W,,59,56,3,,,True
34,1998-99,1998-11-23,,Utah,18,,Arizona State,,W,,65,48,17,,,True
35,1998-99,1998-11-23,,Kentucky,4,,Wright State,,W,,97,75,22,,,True
36,1998-99,1998-11-24,,Boston College,,,Fordham,,W,,69,56,13,,,True
37,1998-99,1998-11-24,,Kansas State,,,Arizona State,,W,,84,80,4,,1,True
38,1998-99,1998-11-24,,Syracuse,19,,Michigan,,W,,58,46,12,,,True
39,1998-99,1998-11-24,,Indiana,17,,Utah,18,W,,52,49,3,,,True
40,1998-99,1998-11-25,,Clemson,22,,Kansas State,,W,,79,45,34,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1998-99,1998-11-25,,North Carolina,9,,Purdue,14,W,,54,47,7,,,True
43,1998-99,1998-11-25,,Iowa State,,,Saint Mary's (CA),,W,,74,72,2,,1,True
44,1998-99,1998-11-25,,Cincinnati,15,,Southern Utah,,W,,76,63,13,,,True
45,1998-99,1998-11-25,,Syracuse,19,,Indiana,17,W,,76,63,13,,,True
46,1998-99,1998-11-25,,Utah,18,,Michigan,,W,,71,54,17,,,True
47,1998-99,1998-11-26,,Kentucky,4,,Colorado,,W,,64,52,12,,,True
48,1998-99,1998-11-26,,Duke,1,,Notre Dame,,W,,111,82,29,,,True
49,1998-99,1998-11-26,,UCLA,10,,San Francisco,,W,,69,62,7,,,True
50,1998-99,1998-11-26,,Pittsburgh,,,Xavier,13,W,,94,76,18,,,True
51,1998-99,1998-11-27,,Duke,1,,Fresno State,,W,,93,82,11,,,True
52,1998-99,1998-11-27,,West Virginia,,,Green Bay,,W,,64,63,1,,,True
53,1998-99,1998-11-27,,Cincinnati,15,,Iowa State,,W,,60,52,8,,,True
54,1998-99,1998-11-27,,Miami (OH),24,,Boston University,,W,,70,53,17,,,True
55,1998-99,1998-11-27,,Illinois State,,,Kansas City,,W,,50,48,2,,,True
56,1998-99,1998-11-27,,Murray State,,,Little Rock,,W,,91,66,25,,,True
57,1998-99,1998-11-27,,Kansas,8,,Nevada-Las Vegas,,W,,78,50,28,,,True
58,1998-99,1998-11-27,,Georgia Tech,,,New Orleans,,W,,65,62,3,,1,True
59,1998-99,1998-11-27,,Northeastern,,,La Salle,,W,,92,85,7,,1,True
60,1998-99,1998-11-27,,Pittsburgh,,,Kentucky,4,W,,68,56,12,,,True
61,1998-99,1998-11-27,,Auburn,,,Rutgers,,W,,70,55,15,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1998-99,1998-11-27,,Saint Louis,,,Evansville,,W,,85,55,30,,,True
64,1998-99,1998-11-27,,Southern Mississippi,,,Hofstra,,W,,61,60,1,,,True
65,1998-99,1998-11-27,,Saint Mary's (CA),,,Southern Utah,,W,,85,77,8,,,True
66,1998-99,1998-11-27,,North Carolina,9,,Stanford,3,W,,57,49,8,,,True
67,1998-99,1998-11-27,,Maryland,5,,UCLA,10,W,,70,54,16,,,True
68,1998-99,1998-11-27,,Vermont,,,Columbia,,W,,67,66,1,,,True
69,1998-99,1998-11-27,,Virginia Commonwealth,,,Baylor,,W,,81,61,20,,,True
70,1998-99,1998-11-27,,Western Michigan,,,UNC Wilmington,,W,,67,61,6,,,True
71,1998-99,1998-11-27,,Wyoming,,,Montana State,,W,,90,76,14,,,True
72,1998-99,1998-11-27,,Xavier,13,,Colorado,,W,,74,61,13,,,True
73,1998-99,1998-11-28,,Colgate,,,Columbia,,W,,75,64,11,,,True
74,1998-99,1998-11-28,,Cincinnati,15,,Duke,1,W,,77,75,2,,,True
75,1998-99,1998-11-28,,New Orleans,,,Green Bay,,W,,69,54,15,,,True
76,1998-99,1998-11-28,,Iowa State,,,Fresno State,,W,,79,70,9,,,True
77,1998-99,1998-11-28,,Cornell,,,La Salle,,W,,63,61,2,,,True
78,1998-99,1998-11-28,,Kansas City,,,Hofstra,,W,,52,51,1,,,True
79,1998-99,1998-11-28,,Central Florida,,,UNC Wilmington,,W,,61,50,11,,,True
80,1998-99,1998-11-28,,Northern Illinois,,,Georgia Southern,,W,,67,55,12,,,True
81,1998-99,1998-11-28,,Maryland,5,,Pittsburgh,,W,,87,52,35,,,True
82,1998-99,1998-11-28,,Illinois State,,,Southern Mississippi,,W,,86,75,11,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1998-99,1998-11-28,,Notre Dame,,,Southern Utah,,W,,81,77,4,,,True
85,1998-99,1998-11-28,,Kentucky,4,,UCLA,10,W,,66,62,4,,,True
86,1998-99,1998-11-28,,Iona,,,Virginia Commonwealth,,W,,73,66,7,,,True
87,1998-99,1998-11-28,,Washington,16,,Saint Louis,,W,,69,60,9,,,True
88,1998-99,1998-11-28,,Georgia Tech,,,West Virginia,,W,,58,53,5,,,True
89,1998-99,1998-11-28,,Little Rock,,,Western Carolina,,W,,73,54,19,,,True
90,1998-99,1998-11-28,,San Francisco,,,Xavier,13,W,,82,69,13,,,True
91,1998-99,1998-11-29,,Bucknell,,,Georgia Southern,,W,,65,51,14,,,True
92,1998-99,1998-11-29,,Illinois State,,,Iona,,W,,83,75,8,,,True
93,1998-99,1998-11-29,,Kansas City,,,Baylor,,W,,49,46,3,,,True
94,1998-99,1998-11-29,,Evansville,,,New Orleans,,W,,73,61,12,,,True
95,1998-99,1998-11-29,,Southern Mississippi,,,Virginia Commonwealth,,W,,51,48,3,,1,True
96,1998-99,1998-11-29,,Washington,16,,Georgia Tech,,W,,76,60,16,,,True
97,1998-99,1998-11-29,,West Virginia,,,Saint Louis,,W,,73,70,3,,,True
98,1998-99,1998-11-29,,Rutgers,,,Wichita State,,W,,74,64,10,,,True
99,1998-99,1998-12-01,,Kentucky,8,,Kansas,7,W,,63,45,18,,,True
100,1998-99,1998-12-01,,Colorado State,,,Oregon State,,W,,64,50,14,,,True
101,1998-99,1998-12-01,,Connecticut,1,,Washington,15,W,,69,48,21,,,True
102,1998-99,1998-12-02,,Duke,4,,Michigan State,9,W,,73,67,6,,,True
103,1998-99,1998-12-02,,Rhode Island,,,Utah,21,W,,70,63,7,,,True
0,1998-99,1998-12-03,,Central Connecticut State,,,Fordham,,W,,75,69,6,,,True
1,1998-99,1998-12-03,,Coppin State,,,Georgia State,,W,,66,56,10,,,True
2,1998-99,1998-12-03,,Western Kentucky,,,Middle Tennessee,,W,,51,45,6,,,True
3,1998-99,1998-12-03,,Hartford,,,Yale,,W,,65,60,5,,,True
4,1998-99,1998-12-04,,Cal State Northridge,,,Coppin State,,W,,75,59,16,,,True
5,1998-99,1998-12-04,,Colgate,,,Davidson,,W,,67,64,3,,,True
6,1998-99,1998-12-04,,Detroit Mercy,,,Gonzaga,,W,,49,48,1,,,True
7,1998-99,1998-12-04,,Hartford,,,Central Connecticut State,,W,,89,82,7,,,True
8,1998-99,1998-12-04,,North Carolina,3,,Old Dominion,,W,,63,61,2,,,True
9,1998-99,1998-12-04,,Illinois-Chicago,,,Santa Clara,,W,,57,44,13,,,True
10,1998-99,1998-12-04,,South Carolina,,,College of Charleston,,W,,55,44,11,,,True
11,1998-99,1998-12-04,,Jacksonville,,,South Carolina State,,W,,66,63,3,,,True
12,1998-99,1998-12-04,,Louisiana Tech,,,Texas-Rio Grande Valley,,W,,83,80,3,,,True
13,1998-99,1998-12-04,,Tulsa,,,Vermont,,W,,72,61,11,,,True
14,1998-99,1998-12-04,,Weber State,,,Rice,,W,,72,66,6,,2,True
15,1998-99,1998-12-04,,Western Illinois,,,Princeton,,W,,72,71,1,,1,True
16,1998-99,1998-12-04,,Fordham,,,Yale,,W,,45,40,5,,,True
17,1998-99,1998-12-05,,Illinois,,,Bradley,,W,,53,48,5,,,True
18,1998-99,1998-12-05,,Arizona State,,,Nevada-Las Vegas,,W,,79,70,9,,,True
19,1998-99,1998-12-05,,College of Charleston,,,North Carolina,3,W,,66,64,2,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1998-99,1998-12-05,,North Carolina A&T,,,UNC Greensboro,,W,,83,79,4,,,True
22,1998-99,1998-12-05,,Ohio,,,Illinois-Chicago,,W,,78,69,9,,,True
23,1998-99,1998-12-05,,Kansas,7,,Pepperdine,,W,,62,55,7,,,True
24,1998-99,1998-12-05,,Princeton,,,North Texas,,W,,68,48,20,,,True
25,1998-99,1998-12-05,,Rice,,,Holy Cross,,W,,83,49,34,,,True
26,1998-99,1998-12-05,,South Carolina State,,,Saint Joseph's (IN),,W,,88,82,6,,,True
27,1998-99,1998-12-05,,Gonzaga,,,South Alabama,,W,,80,63,17,,,True
28,1998-99,1998-12-05,,Old Dominion,,,South Carolina,,W,,59,56,3,,,True
29,1998-99,1998-12-05,,Texas-Rio Grande Valley,,,Texas Southern,,W,,73,61,12,,,True
30,1998-99,1998-12-05,,Davidson,,,Texas State,,W,,68,64,4,,,True
31,1998-99,1998-12-05,,UCLA,18,,Oklahoma State,11,W,,69,66,3,,,True
32,1998-99,1998-12-05,,Vermont,,,Cornell,,W,,67,56,11,,,True
33,1998-99,1998-12-05,,Arizona,13,,Wyoming,,W,,94,84,10,,,True
34,1998-99,1998-12-06,,Maryland,2,,Stanford,5,W,,62,60,2,,,True
35,1998-99,1998-12-06,,Western Michigan,,,Michigan,,W,,81,74,7,,,True
36,1998-99,1998-12-07,,Maryland,2,,DePaul,,W,,92,75,17,,,True
37,1998-99,1998-12-08,,Kentucky,5,,Indiana,11,W,,70,61,9,,1,True
38,1998-99,1998-12-11,,Bowling Green State,,,Grambling,,W,,90,48,42,,,True
39,1998-99,1998-12-11,,La Salle,,,Eastern Washington,,W,,67,59,8,,,True
40,1998-99,1998-12-11,,Cal State Northridge,,,Southern Utah,,W,,83,77,6,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1998-99,1998-12-11,,Idaho,,,Youngstown State,,W,,68,67,1,,,True
43,1998-99,1998-12-12,,Furman,,,Duquesne,,W,,83,78,5,,1,True
44,1998-99,1998-12-12,,Boise State,,,Grambling,,W,,68,56,12,,,True
45,1998-99,1998-12-12,,Delaware,,,Lafayette,,W,,92,78,14,,,True
46,1998-99,1998-12-12,,Massachusetts,,,Boston College,,W,,75,45,30,,,True
47,1998-99,1998-12-12,,Alabama,,,South Alabama,,W,,59,45,14,,,True
48,1998-99,1998-12-12,,Louisiana Tech,,,Southern Utah,,W,,76,68,8,,1,True
49,1998-99,1998-12-12,,Eastern Washington,,,Valparaiso,,W,,70,66,4,,,True
50,1998-99,1998-12-12,,Saint Mary's (CA),,,Youngstown State,,W,,88,53,35,,,True
51,1998-99,1998-12-18,,Richmond,,,Centenary (LA),,W,,71,53,18,,,True
52,1998-99,1998-12-18,,Northern Arizona,,,St. Bonaventure,,W,,81,70,11,,,True
53,1998-99,1998-12-19,,Fresno State,,,Georgia,,W,,86,82,4,,1,True
54,1998-99,1998-12-19,,Kentucky,3,,Georgia Tech,,W,,80,39,41,,,True
55,1998-99,1998-12-19,,Centenary (LA),,,High Point,,W,,76,67,9,,,True
56,1998-99,1998-12-19,,Arizona,8,,Iowa State,,W,,75,61,14,,,True
57,1998-99,1998-12-19,,Kansas,13,,Illinois,,W,,65,55,10,,,True
58,1998-99,1998-12-19,,Northern Arizona,,,Eastern Illinois,,W,,78,74,4,,,True
