,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
12,2021-22,2022-01-13,,Bucknell,,,Lehigh,,L,,64,97,-33,,,False
13,2021-22,2022-01-13,,Charlotte,,,UTEP,,W,,66,53,13,,,False
14,2021-22,2022-01-13,,The Citadel,,,UNC Greensboro,,W,,74,69,5,,,False
15,2021-22,2022-01-13,,Cleveland State,,,Oakland,,L,,65,70,-5,,,False
16,2021-22,2022-01-13,,Georgetown,,,Butler,,L,,58,72,-14,,,False
17,2021-22,2022-01-13,,Purdue-Fort Wayne,,,Detroit Mercy,,W,,62,60,2,,,False
18,2021-22,2022-01-13,,Louisiana Tech,,,Southern Mississippi,,W,,80,57,23,,,False
19,2021-22,2022-01-13,,Loyola (MD),,,Lafayette,,W,,74,60,14,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2022-01-13,,Marshall,,,North Texas,,L,,65,69,-4,,,False
22,2021-22,2022-01-13,,Mercer,,,Virginia Military Institute,,W,,97,91,6,,,False
23,2021-22,2022-01-13,,Middle Tennessee,,,Florida Atlantic,,W,,70,57,13,,,False
24,2021-22,2022-01-13,,Navy,,,Colgate,,L,,50,69,-19,,,False
25,2021-22,2022-01-13,,Niagara,,,Canisius,,W,,68,58,10,,,False
26,2021-22,2022-01-13,,Old Dominion,,,UTSA,,W,,83,51,32,,,False
27,2021-22,2022-01-13,,Robert Morris,,,Wright State,,L,,73,75,-2,,,False
28,2021-22,2022-01-13,,Texas Tech,19,,Oklahoma State,,W,,78,57,21,,,False
29,2021-22,2022-01-13,,Winthrop,,,UNC Asheville,,W,,86,80,6,,1,False
30,2021-22,2022-01-13,,Wisconsin,13,,Ohio State,16,W,,78,68,10,,,False
31,2021-22,2022-01-13,,Youngstown State,,,Northern Kentucky,,L,,67,68,-1,,,False
32,2021-22,2022-01-13,,Belmont,,,Tennessee Tech,,W,,92,77,15,,,False
33,2021-22,2022-01-13,,Green Bay,,,IUPUI,,W,,69,54,15,,,False
34,2021-22,2022-01-13,,Lamar,,,Sam Houston State,,L,,56,73,-17,,,False
35,2021-22,2022-01-13,,Milwaukee,,,Illinois-Chicago,,L,,77,81,-4,,,False
36,2021-22,2022-01-13,,Murray State,,,Tennessee State,,W,,67,44,23,,,False
37,2021-22,2022-01-13,,Omaha,,,South Dakota State,,L,,86,95,-9,,,False
38,2021-22,2022-01-13,,North Dakota,,,Western Illinois,,L,,68,73,-5,,,False
39,2021-22,2022-01-13,,South Dakota,,,Denver,,W,,80,71,9,,,False
40,2021-22,2022-01-13,,UT Arlington,,,Louisiana,,W,,83,73,10,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2022-01-13,,Texas-Rio Grande Valley,,,Chicago State,,W,,85,63,22,,,False
43,2021-22,2022-01-13,,Texas State,,,Louisiana-Monroe,,W,,80,56,24,,,False
44,2021-22,2022-01-13,,Eastern Illinois,,,Southern Illinois-Edwardsville,,L,,53,66,-13,,,False
45,2021-22,2022-01-13,,Grand Canyon,,,Abilene Christian,,W,,95,68,27,,,False
46,2021-22,2022-01-13,,Iowa,,,Indiana,,W,,83,74,9,,,False
47,2021-22,2022-01-13,,New Mexico State,,,Tarleton State,,W,,73,57,16,,,False
48,2021-22,2022-01-13,,South Alabama,,,Georgia State,,W,,74,65,9,,,False
49,2021-22,2022-01-13,,UCLA,3,,Oregon,,L,,81,84,-3,,1,False
50,2021-22,2022-01-13,,Weber State,,,Idaho,,W,,84,74,10,,,False
51,2021-22,2022-01-13,,Western Kentucky,,,Rice,,W,,80,66,14,,,False
52,2021-22,2022-01-13,,Cal Poly,,,UC Riverside,,L,,46,57,-11,,,False
53,2021-22,2022-01-13,,Cal State Fullerton,,,Cal State Northridge,,W,,79,64,15,,,False
54,2021-22,2022-01-13,,Long Beach State,,,UC Santa Barbara,,W,,65,58,7,,,False
55,2021-22,2022-01-13,,San Diego,,,Portland,,W,,68,63,5,,1,False
56,2021-22,2022-01-13,,Arizona,6,,Colorado,,W,,76,55,21,,,False
57,2021-22,2022-01-13,,Gonzaga,2,,Brigham Young,,W,,110,84,26,,,False
58,2021-22,2022-01-13,,Hawaii,,,UC Irvine,,W,,72,56,16,,,False
59,2021-22,2022-01-13,,Pepperdine,,,Saint Mary's (CA),,L,,62,77,-15,,,False
60,2021-22,2022-01-13,,San Francisco,,,Loyola Marymount,,W,,97,73,24,,,False
61,2021-22,2022-01-13,,Southern California,5,,Oregon State,,W,,81,71,10,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2022-01-14,,Ball State,,,Buffalo,,L,,68,74,-6,,,False
64,2021-22,2022-01-14,,Purdue,7,,Nebraska,,W,,92,65,27,,,False
65,2021-22,2022-01-14,,Iona,,,Manhattan,,W,,88,76,12,,,False
66,2021-22,2022-01-14,,Marist,,,Siena,,L,,60,67,-7,,,False
67,2021-22,2022-01-14,,Rider,,,Quinnipiac,,L,,70,77,-7,,1,False
68,2021-22,2022-01-14,,Saint Peter's,,,Monmouth,,W,,67,62,5,,,False
69,2021-22,2022-01-14,,St. Bonaventure,,,Virginia Commonwealth,,W,,73,53,20,,,False
70,2021-22,2022-01-14,,Kent State,,,Akron,,W,,67,55,12,,,False
71,2021-22,2022-01-14,,Illinois,25,,Michigan,,W,,68,53,15,,,False
72,2021-22,2022-01-14,,Richmond,,,Davidson,,L,,84,87,-3,,,False
73,2021-22,2022-01-14,,Nevada-Las Vegas,,,Fresno State,,L,,68,73,-5,,,False
74,2021-22,2022-01-15,,Duquesne,,,Dayton,,L,,52,72,-20,,,False
75,2021-22,2022-01-15,,Kansas State,,,Texas Tech,19,W,,62,51,11,,,False
76,2021-22,2022-01-15,,Marquette,,,Seton Hall,20,W,,73,72,1,,,False
77,2021-22,2022-01-15,,Michigan State,10,,Northwestern,,L,,62,64,-2,,,False
78,2021-22,2022-01-15,,Xavier,17,,Creighton,,W,,80,73,7,,,False
79,2021-22,2022-01-15,,Bryant,,,Mount St. Mary's,,W,,73,66,7,,,False
80,2021-22,2022-01-15,,Charlotte,,,UTSA,,W,,62,53,9,,,False
81,2021-22,2022-01-15,,The Citadel,,,Virginia Military Institute,,L,,85,90,-5,,,False
82,2021-22,2022-01-15,,Purdue-Fort Wayne,,,Oakland,,L,,68,76,-8,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2022-01-15,,Kentucky,18,,Tennessee,22,W,,107,79,28,,,False
85,2021-22,2022-01-15,,Maryland-Baltimore County,,,Vermont,,L,,69,86,-17,,,False
86,2021-22,2022-01-15,,South Carolina,,,Florida,,L,,63,71,-8,,,False
87,2021-22,2022-01-15,,Wagner,,,St. Francis (NY),,W,,81,76,5,,,False
88,2021-22,2022-01-15,,Campbell,,,Radford,,W,,70,58,12,,,False
89,2021-22,2022-01-15,,Coastal Carolina,,,Appalachian State,,L,,76,84,-8,,1,False
90,2021-22,2022-01-15,,Columbia,,,Harvard,,L,,82,91,-9,,,False
91,2021-22,2022-01-15,,Duke,8,,NC State,,W,,88,73,15,,,False
92,2021-22,2022-01-15,,Hofstra,,,Delaware,,W,,82,77,5,,,False
93,2021-22,2022-01-15,,Iowa State,15,,Texas,21,W,,79,70,9,,,False
94,2021-22,2022-01-15,,Kansas,9,,West Virginia,,W,,85,59,26,,,False
95,2021-22,2022-01-15,,Long Island University,,,Central Connecticut State,,W,,83,61,22,,,False
96,2021-22,2022-01-15,,Louisiana State,12,,Arkansas,,L,,58,65,-7,,,False
97,2021-22,2022-01-15,,Maryland,,,Rutgers,,L,,59,70,-11,,,False
98,2021-22,2022-01-15,,Mercer,,,UNC Greensboro,,W,,58,49,9,,,False
99,2021-22,2022-01-15,,UNC Asheville,,,South Carolina Upstate,,L,,73,76,-3,,,False
100,2021-22,2022-01-15,,North Dakota State,,,Western Illinois,,L,,79,90,-11,,1,False
101,2021-22,2022-01-15,,Northeastern,,,Drexel,,L,,68,76,-8,,,False
102,2021-22,2022-01-15,,Pennsylvania,,,Dartmouth,,W,,78,68,10,,,False
103,2021-22,2022-01-15,,Princeton,,,Brown,,W,,76,74,2,,,False
0,2021-22,2022-01-15,,Sacred Heart,,,Fairleigh Dickinson,,W,,77,71,6,,,False
1,2021-22,2022-01-15,,Saint Louis,,,Fordham,,W,,63,45,18,,,False
2,2021-22,2022-01-15,,Tennessee State,,,Morehead State,,L,,64,71,-7,,,False
3,2021-22,2022-01-15,,Tulane,,,Southern Methodist,,L,,66,75,-9,,,False
4,2021-22,2022-01-15,,Western Carolina,,,Wofford,,L,,64,84,-20,,,False
5,2021-22,2022-01-15,,Western Michigan,,,Miami (OH),,L,,62,70,-8,,,False
6,2021-22,2022-01-15,,Yale,,,Cornell,,W,,96,69,27,,,False
7,2021-22,2022-01-15,,Chattanooga,,,Furman,,W,,71,69,2,,,False
8,2021-22,2022-01-15,,Cleveland State,,,Detroit Mercy,,W,,72,70,2,,,False
9,2021-22,2022-01-15,,Longwood,,,Gardner-Webb,,W,,66,60,6,,,False
10,2021-22,2022-01-15,,Merrimack,,,Saint Francis (PA),,L,,46,62,-16,,,False
11,2021-22,2022-01-15,,Milwaukee,,,IUPUI,,W,,89,54,35,,,False
12,2021-22,2022-01-15,,Missouri,,,Texas A&M,,L,,64,67,-3,,,False
13,2021-22,2022-01-15,,Sam Houston State,,,Stephen F. Austin,,W,,49,41,8,,,False
14,2021-22,2022-01-15,,Samford,,,East Tennessee State,,L,,85,88,-3,,,False
15,2021-22,2022-01-15,,South Dakota State,,,Denver,,W,,80,62,18,,,False
16,2021-22,2022-01-15,,Syracuse,,,Florida State,,L,,71,76,-5,,,False
17,2021-22,2022-01-15,,Tennessee-Martin,,,Tennessee Tech,,L,,70,76,-6,,,False
18,2021-22,2022-01-15,,UT Arlington,,,Louisiana-Monroe,,L,,55,62,-7,,1,False
19,2021-22,2022-01-15,,UAB,,,Florida Atlantic,,W,,76,65,11,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2022-01-15,,Albany (NY),,,NJIT,,W,,71,56,15,,,False
22,2021-22,2022-01-15,,Alcorn State,,,Texas Southern,,W,,73,72,1,,,False
23,2021-22,2022-01-15,,Cal State Bakersfield,,,UC Riverside,,L,,64,65,-1,,,False
24,2021-22,2022-01-15,,Central Arkansas,,,North Alabama,,W,,89,88,1,,1,False
25,2021-22,2022-01-15,,East Carolina,,,Memphis,,W,,72,71,1,,,False
26,2021-22,2022-01-15,,Elon,,,Towson,,L,,54,59,-5,,,False
27,2021-22,2022-01-15,,Howard,,,Norfolk State,,L,,74,77,-3,,,False
28,2021-22,2022-01-15,,Lamar,,,Chicago State,,L,,56,67,-11,,,False
29,2021-22,2022-01-15,,Massachusetts,,,Rhode Island,,L,,68,81,-13,,,False
30,2021-22,2022-01-15,,Morgan State,,,Coppin State,,L,,76,79,-3,,,False
31,2021-22,2022-01-15,,Northern Illinois,,,Eastern Michigan,,W,,77,70,7,,,False
32,2021-22,2022-01-15,,Pittsburgh,,,Louisville,,W,,65,53,12,,,False
33,2021-22,2022-01-15,,Santa Clara,,,Gonzaga,2,L,,83,115,-32,,,False
34,2021-22,2022-01-15,,Seattle,,,Utah Tech,,W,,79,68,11,,,False
35,2021-22,2022-01-15,,Stetson,,,Kennesaw State,,L,,49,77,-28,,,False
36,2021-22,2022-01-15,,Texas A&M-Corpus Christi,,,Incarnate Word,,W,,80,64,16,,,False
37,2021-22,2022-01-15,,TCU,,,Oklahoma,,W,,59,58,1,,1,False
38,2021-22,2022-01-15,,Virginia,,,Wake Forest,,L,,55,63,-8,,,False
39,2021-22,2022-01-15,,Washington State,,,California,,W,,65,57,8,,,False
40,2021-22,2022-01-15,,Western Kentucky,,,North Texas,,L,,60,65,-5,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2022-01-15,,William & Mary,,,James Madison,,L,,91,95,-4,,1,False
43,2021-22,2022-01-15,,Air Force,,,Nevada,,L,,68,75,-7,,,False
44,2021-22,2022-01-15,,Alabama State,,,Alabama A&M,,W,,59,55,4,,,False
45,2021-22,2022-01-15,,Baylor,1,,Oklahoma State,,L,,54,61,-7,,,False
46,2021-22,2022-01-15,,Belmont,,,Murray State,,L,,60,82,-22,,,False
47,2021-22,2022-01-15,,Bowling Green State,,,Toledo,,L,,78,91,-13,,,False
48,2021-22,2022-01-15,,Charleston Southern,,,Winthrop,,L,,65,70,-5,,,False
49,2021-22,2022-01-15,,Lipscomb,,,Bellarmine,,L,,71,77,-6,,,False
50,2021-22,2022-01-15,,McNeese State,,,Houston Christian,,W,,78,75,3,,,False
51,2021-22,2022-01-15,,Mississippi Valley State,,,Bethune-Cookman,,L,,60,62,-2,,,False
52,2021-22,2022-01-15,,New Mexico,,,Boise State,,L,,63,71,-8,,,False
53,2021-22,2022-01-15,,New Orleans,,,Nicholls State,,W,,78,66,12,,,False
54,2021-22,2022-01-15,,North Florida,,,Jacksonville,,L,,51,54,-3,,,False
55,2021-22,2022-01-15,,Sacramento State,,,Portland State,,L,,62,67,-5,,,False
56,2021-22,2022-01-15,,South Alabama,,,Georgia Southern,,W,,73,67,6,,,False
57,2021-22,2022-01-15,,South Dakota,,,Omaha,,W,,105,70,35,,,False
58,2021-22,2022-01-15,,Southeastern Louisiana,,,Northwestern State,,W,,79,74,5,,,False
59,2021-22,2022-01-15,,Texas State,,,Louisiana,,W,,72,68,4,,,False
60,2021-22,2022-01-15,,Valparaiso,,,Missouri State,,L,,57,74,-17,,,False
61,2021-22,2022-01-15,,Arkansas-Pine Bluff,,,Florida A&M,,L,,66,71,-5,,1,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2022-01-15,,Clemson,,,Boston College,,L,,68,70,-2,,,False
64,2021-22,2022-01-15,,Georgia,,,Vanderbilt,,L,,66,73,-7,,,False
65,2021-22,2022-01-15,,Grambling,,,Southern,,W,,83,77,6,,,False
66,2021-22,2022-01-15,,Jackson State,,,Prairie View,,W,,75,64,11,,,False
67,2021-22,2022-01-15,,Middle Tennessee,,,Florida International,,W,,50,39,11,,,False
68,2021-22,2022-01-15,,Mississippi State,,,Alabama,24,W,,78,76,2,,,False
69,2021-22,2022-01-15,,New Mexico State,,,Abilene Christian,,W,,77,63,14,,,False
70,2021-22,2022-01-15,,San Jose State,,,Colorado State,,L,,42,78,-36,,,False
71,2021-22,2022-01-15,,Virginia Tech,,,Notre Dame,,W,,79,73,6,,,False
72,2021-22,2022-01-15,,Washington,,,Stanford,,W,,67,64,3,,,False
73,2021-22,2022-01-15,,Eastern Kentucky,,,Jacksonville State,,L,,65,76,-11,,,False
74,2021-22,2022-01-15,,Florida Gulf Coast,,,Liberty,,L,,75,78,-3,,,False
75,2021-22,2022-01-15,,Green Bay,,,Illinois-Chicago,,L,,63,80,-17,,,False
76,2021-22,2022-01-15,,High Point,,,North Carolina A&T,,W,,78,71,7,,,False
77,2021-22,2022-01-15,,Indiana State,,,Loyola (IL),,L,,56,64,-8,,,False
78,2021-22,2022-01-15,,Long Beach State,,,Cal State Northridge,,W,,71,55,16,,,False
79,2021-22,2022-01-15,,Marshall,,,Rice,,L,,77,87,-10,,,False
80,2021-22,2022-01-15,,Old Dominion,,,UTEP,,L,,70,78,-8,,1,False
81,2021-22,2022-01-15,,Robert Morris,,,Northern Kentucky,,W,,74,64,10,,,False
82,2021-22,2022-01-15,,South Florida,,,Central Florida,,W,,75,51,24,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2022-01-15,,Youngstown State,,,Wright State,,W,,90,87,3,,,False
85,2021-22,2022-01-15,,Arizona,6,,Utah,,W,,82,64,18,,,False
86,2021-22,2022-01-15,,Idaho State,,,Idaho,,W,,81,74,7,,,False
87,2021-22,2022-01-15,,Mississippi,,,Auburn,4,L,,71,80,-9,,,False
88,2021-22,2022-01-15,,Kansas City,,,Oral Roberts,,L,,72,84,-12,,,False
89,2021-22,2022-01-15,,North Carolina,,,Georgia Tech,,W,,88,65,23,,,False
90,2021-22,2022-01-15,,Pepperdine,,,Portland,,L,,63,82,-19,,,False
91,2021-22,2022-01-15,,Southern Illinois,,,Northern Iowa,,L,,68,69,-1,,,False
92,2021-22,2022-01-15,,Tulsa,,,Houston,11,L,,64,66,-2,,,False
93,2021-22,2022-01-15,,Cal State Fullerton,,,UC Santa Barbara,,W,,79,73,6,,,False
94,2021-22,2022-01-15,,Grand Canyon,,,Tarleton State,,W,,80,59,21,,,False
95,2021-22,2022-01-15,,San Diego,,,Loyola Marymount,,W,,70,65,5,,,False
96,2021-22,2022-01-15,,Utah State,,,Wyoming,,L,,69,71,-2,,,False
97,2021-22,2022-01-15,,Arizona State,,,Colorado,,L,,57,75,-18,,,False
98,2021-22,2022-01-15,,Cal Poly,,,UC Davis,,W,,82,74,8,,,False
99,2021-22,2022-01-15,,California Baptist,,,Utah Valley,,W,,75,73,2,,,False
100,2021-22,2022-01-15,,UCLA,3,,Oregon State,,W,,81,65,16,,,False
101,2021-22,2022-01-15,,Hawaii,,,UC San Diego,,W,,79,56,23,,,False
102,2021-22,2022-01-15,,San Francisco,,,Brigham Young,,L,,69,71,-2,,,False
103,2021-22,2022-01-15,,Southern California,5,,Oregon,,L,,69,79,-10,,,False
0,2021-22,2022-01-16,,Ohio State,16,,Penn State,,W,,61,56,5,,,False
1,2021-22,2022-01-16,,Villanova,14,,Butler,,W,,82,42,40,,,False
2,2021-22,2022-01-16,,Boston University,,,Navy,,L,,65,72,-7,,,False
3,2021-22,2022-01-16,,Iona,,,Niagara,,W,,78,55,23,,,False
4,2021-22,2022-01-16,,Maine,,,Binghamton,,L,,65,73,-8,,,False
5,2021-22,2022-01-16,,Wichita State,,,Cincinnati,,L,,57,61,-4,,,False
6,2021-22,2022-01-16,,American,,,Bucknell,,W,,63,55,8,,,False
7,2021-22,2022-01-16,,Lafayette,,,Army,,W,,68,54,14,,,False
8,2021-22,2022-01-16,,Manhattan,,,Canisius,,W,,80,75,5,,,False
9,2021-22,2022-01-16,,Marist,,,Monmouth,,W,,84,48,36,,,False
10,2021-22,2022-01-16,,Minnesota,,,Iowa,,L,,71,81,-10,,,False
11,2021-22,2022-01-16,,Quinnipiac,,,Fairfield,,W,,72,66,6,,,False
12,2021-22,2022-01-16,,Rider,,,Saint Peter's,,L,,51,58,-7,,,False
13,2021-22,2022-01-16,,Southern Mississippi,,,Louisiana Tech,,L,,62,76,-14,,,False
14,2021-22,2022-01-16,,St. John's (NY),,,Georgetown,,W,,88,69,19,,,False
15,2021-22,2022-01-16,,Lehigh,,,Loyola (MD),,L,,57,69,-12,,,False
16,2021-22,2022-01-16,,Illinois State,,,Bradley,,W,,74,65,9,,,False
17,2021-22,2022-01-17,,Illinois,17,,Purdue,4,L,,88,96,-8,,2,False
18,2021-22,2022-01-17,,George Washington,,,George Mason,,W,,77,76,1,,,False
19,2021-22,2022-01-17,,Howard,,,Notre Dame,,L,,68,71,-3,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2022-01-17,,Tennessee State,,,Tennessee Tech,,W,,80,64,16,,,False
22,2021-22,2022-01-17,,Merrimack,,,Mount St. Mary's,,L,,50,57,-7,,,False
23,2021-22,2022-01-17,,St. Francis (NY),,,Long Island University,,L,,65,80,-15,,,False
24,2021-22,2022-01-17,,Arizona State,,,Utah,,W,,64,62,2,,,False
25,2021-22,2022-01-17,,Eastern Illinois,,,Murray State,,L,,46,72,-26,,,False
26,2021-22,2022-01-17,,Elon,,,James Madison,,W,,90,67,23,,,False
27,2021-22,2022-01-17,,Florida Atlantic,,,Charlotte,,W,,96,67,29,,,False
28,2021-22,2022-01-17,,Hofstra,,,Drexel,,W,,71,68,3,,,False
29,2021-22,2022-01-17,,Maryland-Eastern Shore,,,Norfolk State,,L,,58,72,-14,,,False
30,2021-22,2022-01-17,,Princeton,,,Pennsylvania,,W,,74,64,10,,,False
31,2021-22,2022-01-17,,Saint Joseph's,,,La Salle,,L,,64,75,-11,,,False
32,2021-22,2022-01-17,,Stony Brook,,,Maryland-Baltimore County,,W,,65,51,14,,,False
33,2021-22,2022-01-17,,Brown,,,Yale,,L,,63,66,-3,,,False
34,2021-22,2022-01-17,,Jackson State,,,Texas Southern,,W,,61,58,3,,,False
35,2021-22,2022-01-17,,Nebraska,,,Indiana,,L,,71,78,-7,,,False
36,2021-22,2022-01-17,,Bryant,,,Saint Francis (PA),,W,,82,52,30,,,False
37,2021-22,2022-01-17,,The Citadel,,,Mercer,,L,,64,71,-7,,,False
38,2021-22,2022-01-17,,College of Charleston,,,UNC Wilmington,,L,,78,86,-8,,,False
39,2021-22,2022-01-17,,Dartmouth,,,Harvard,,L,,59,60,-1,,,False
40,2021-22,2022-01-17,,Purdue-Fort Wayne,,,Michigan-Dearborn,,W,,102,59,43,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2022-01-17,,Loyola Marymount,,,Portland,,W,,70,58,12,,,False
43,2021-22,2022-01-17,,North Florida,,,Kennesaw State,,L,,60,62,-2,,,False
44,2021-22,2022-01-17,,Northeastern,,,Delaware,,L,,76,82,-6,,1,False
45,2021-22,2022-01-17,,Sacred Heart,,,Central Connecticut State,,W,,74,66,8,,,False
46,2021-22,2022-01-17,,Southern Illinois-Edwardsville,,,Belmont,,L,,64,80,-16,,,False
47,2021-22,2022-01-17,,Stephen F. Austin,,,Lamar,,W,,86,78,8,,,False
48,2021-22,2022-01-17,,Wagner,,,Fairleigh Dickinson,,W,,95,64,31,,,False
49,2021-22,2022-01-17,,William & Mary,,,Towson,,L,,69,91,-22,,,False
50,2021-22,2022-01-17,,Alcorn State,,,Prairie View,,L,,73,74,-1,,,False
51,2021-22,2022-01-17,,Arkansas-Pine Bluff,,,Bethune-Cookman,,W,,69,63,6,,,False
52,2021-22,2022-01-17,,Mississippi Valley State,,,Florida A&M,,L,,70,78,-8,,,False
53,2021-22,2022-01-17,,Kansas City,,,Denver,,L,,55,63,-8,,,False
54,2021-22,2022-01-17,,Nevada,,,Wyoming,,L,,67,77,-10,,,False
55,2021-22,2022-01-17,,Northern Arizona,,,Idaho,,W,,74,72,2,,,False
56,2021-22,2022-01-17,,Southern Illinois,,,Drake,,L,,59,60,-1,,,False
57,2021-22,2022-01-17,,Idaho State,,,Weber State,,L,,61,78,-17,,,False
58,2021-22,2022-01-17,,San Jose State,,,Nevada-Las Vegas,,L,,56,81,-25,,,False
59,2021-22,2022-01-17,,Southern Utah,,,Portland State,,W,,86,76,10,,,False
60,2021-22,2022-01-17,,California Baptist,,,Seattle,,L,,85,92,-7,,1,False
61,2021-22,2022-01-18,,Saint Peter's,,,Canisius,,W,,65,57,8,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2022-01-18,,West Virginia,,,Baylor,5,L,,68,77,-9,,,False
64,2021-22,2022-01-18,,Akron,,,Western Michigan,,W,,74,73,1,,,False
65,2021-22,2022-01-18,,South Carolina State,,,Morris College,,W,,102,67,35,,,False
66,2021-22,2022-01-18,,Arkansas,,,South Carolina,,W,,75,59,16,,,False
67,2021-22,2022-01-18,,Bellarmine,,,North Alabama,,W,,68,60,8,,,False
68,2021-22,2022-01-18,,Connecticut,25,,Butler,,W,,76,59,17,,,False
69,2021-22,2022-01-18,,Dayton,,,St. Bonaventure,,W,,68,50,18,,,False
70,2021-22,2022-01-18,,East Carolina,,,Central Florida,,L,,85,92,-7,,1,False
71,2021-22,2022-01-18,,Eastern Kentucky,,,Lipscomb,,W,,86,72,14,,,False
72,2021-22,2022-01-18,,Eastern Michigan,,,Kent State,,L,,47,56,-9,,,False
73,2021-22,2022-01-18,,Liberty,,,Jacksonville,,W,,88,49,39,,,False
74,2021-22,2022-01-18,,Manhattan,,,Niagara,,L,,63,72,-9,,,False
75,2021-22,2022-01-18,,Miami (FL),,,North Carolina,,W,,85,57,28,,,False
76,2021-22,2022-01-18,,Miami (OH),,,Ohio,,L,,63,86,-23,,,False
77,2021-22,2022-01-18,,Michigan,,,Maryland,,W,,83,64,19,,,False
78,2021-22,2022-01-18,,Mississippi,,,Missouri,,L,,53,78,-25,,,False
79,2021-22,2022-01-18,,Monmouth,,,Iona,,L,,85,86,-1,,1,False
80,2021-22,2022-01-18,,Ohio State,19,,IUPUI,,W,,83,37,46,,,False
81,2021-22,2022-01-18,,Oklahoma,,,Kansas,7,L,,64,67,-3,,,False
82,2021-22,2022-01-18,,Stetson,,,Florida Gulf Coast,,L,,91,93,-2,,1,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2022-01-18,,Toledo,,,Ball State,,W,,83,70,13,,,False
85,2021-22,2022-01-18,,Virginia Commonwealth,,,Davidson,,L,,61,63,-2,,,False
86,2021-22,2022-01-18,,Central Arkansas,,,Jacksonville State,,L,,81,86,-5,,,False
87,2021-22,2022-01-18,,Evansville,,,Loyola (IL),22,L,,48,77,-29,,,False
88,2021-22,2022-01-18,,Fordham,,,Richmond,,L,,70,83,-13,,,False
89,2021-22,2022-01-18,,Houston,10,,South Florida,,W,,74,55,19,,,False
90,2021-22,2022-01-18,,Northern Illinois,,,Bowling Green State,,L,,83,92,-9,,,False
91,2021-22,2022-01-18,,Texas,23,,Kansas State,,L,,65,66,-1,,,False
92,2021-22,2022-01-18,,Boise State,,,Air Force,,W,,62,56,6,,,False
93,2021-22,2022-01-18,,Florida State,,,Duke,6,W,,79,78,1,,1,False
94,2021-22,2022-01-18,,Northwestern,,,Wisconsin,8,L,,76,82,-6,,,False
95,2021-22,2022-01-18,,Syracuse,,,Clemson,,W,,91,78,13,,,False
96,2021-22,2022-01-18,,Texas Tech,18,,Iowa State,15,W,,72,60,12,,,False
97,2021-22,2022-01-18,,Vanderbilt,,,Tennessee,24,L,,60,68,-8,,,False
98,2021-22,2022-01-18,,Cal State Bakersfield,,,Cal Poly,,W,,73,60,13,,,False
99,2021-22,2022-01-18,,Fresno State,,,Utah State,,W,,61,54,7,,,False
100,2021-22,2022-01-19,,Army,,,American,,W,,76,66,10,,,False
101,2021-22,2022-01-19,,Florida,,,Mississippi State,,W,,80,72,8,,,False
102,2021-22,2022-01-19,,UNC Asheville,,,North Carolina A&T,,L,,71,73,-2,,,False
103,2021-22,2022-01-19,,Radford,,,Hampton,,W,,54,51,3,,,False
0,2021-22,2022-01-19,,Alabama,,,Louisiana State,13,W,,70,67,3,,,False
1,2021-22,2022-01-19,,Binghamton,,,Stony Brook,,L,,71,74,-3,,,False
2,2021-22,2022-01-19,,Bucknell,,,Colgate,,L,,56,75,-19,,,False
3,2021-22,2022-01-19,,Charleston Southern,,,High Point,,W,,70,66,4,,,False
4,2021-22,2022-01-19,,Creighton,,,St. John's (NY),,W,,87,64,23,,,False
5,2021-22,2022-01-19,,East Tennessee State,,,Mercer,,W,,72,64,8,,,False
6,2021-22,2022-01-19,,Furman,,,Western Carolina,,W,,88,50,38,,,False
7,2021-22,2022-01-19,,Gardner-Webb,,,South Carolina Upstate,,L,,61,74,-13,,,False
8,2021-22,2022-01-19,,Georgia Tech,,,Wake Forest,,L,,64,80,-16,,,False
