,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
4591,4591,4794,81,1993-94,1994-03-05,,Chattanooga,,,Georgia Southern,,W,,99,91,8,,1.0,True
4592,4592,4795,82,1993-94,1994-03-05,,Jacksonville,,,Arkansas State,,W,,68,55,13,,,True
4593,4593,4797,84,1993-94,1994-03-05,,James Madison,,,American,,W,,86,67,19,,,True
4594,4594,4798,85,1993-94,1994-03-05,,Gonzaga,,,Loyola Marymount,,W,,91,76,15,,,True
4595,4595,4799,86,1993-94,1994-03-05,,Manhattan,,,Iona,,W,,99,65,34,,,True
4596,4596,4800,87,1993-94,1994-03-05,,Southern Illinois,,,Missouri State,,W,,52,50,2,,,True
4597,4597,4801,88,1993-94,1994-03-05,,Canisius,,,Niagara,,W,,59,45,14,,,True
4598,4598,4802,89,1993-94,1994-03-05,,UNC Wilmington,,,George Mason,,W,,100,97,3,,1.0,True
4599,4599,4803,90,1993-94,1994-03-05,,Northern Iowa,,,Illinois State,,W,,84,70,14,,,True
4600,4600,4804,91,1993-94,1994-03-05,,Campbell,,,Radford,,W,,72,61,11,,,True
4601,4601,4805,92,1993-94,1994-03-05,,Pepperdine,,,Saint Mary's (CA),,W,,79,62,17,,,True
4602,4602,4806,93,1993-94,1994-03-05,,Loyola (MD),,,Saint Peter's,,W,,87,80,7,,1.0,True
4603,4603,4807,94,1993-94,1994-03-05,,San Diego,,,Portland,,W,,63,57,6,,,True
4604,4604,4808,95,1993-94,1994-03-05,,New Orleans,,,South Alabama,,W,,68,60,8,,,True
4605,4605,4809,96,1993-94,1994-03-05,,Louisiana,,,Texas-Rio Grande Valley,,W,,81,60,21,,,True
4606,4606,4810,97,1993-94,1994-03-05,,Texas State,,,Nicholls State,,W,,68,65,3,,,True
4607,4607,4811,98,1993-94,1994-03-05,,Liberty,,,Towson,,W,,63,58,5,,,True
4608,4608,4812,99,1993-94,1994-03-05,,Hofstra,,,Troy,,W,,90,89,1,,1.0,True
4609,4609,4813,100,1993-94,1994-03-05,,Tulsa,,,Drake,,W,,91,82,9,,,True
4610,4610,4814,101,1993-94,1994-03-05,,Davidson,,,Western Carolina,,W,,93,89,4,,,True
4611,4611,4815,102,1993-94,1994-03-05,,Bradley,,,Wichita State,,W,,52,44,8,,,True
4612,4612,4816,103,1993-94,1994-03-05,,Old Dominion,,,William & Mary,,W,,83,58,25,,,True
4613,4613,4817,0,1993-94,1994-03-06,,Chattanooga,,,Davidson,,W,,65,64,1,,,True
4614,4614,4818,1,1993-94,1994-03-06,,Illinois-Chicago,,,Northern Illinois,,W,,87,77,10,,,True
4615,4615,4819,2,1993-94,1994-03-06,,Detroit Mercy,,,La Salle,,W,,87,70,17,,,True
4616,4616,4820,3,1993-94,1994-03-06,,Liberty,,,Campbell,,W,,76,62,14,,,True
4617,4617,4821,4,1993-94,1994-03-06,,Louisiana,,,New Orleans,,W,,59,55,4,,,True
4618,4618,4822,5,1993-94,1994-03-06,,Loyola (MD),,,Canisius,,W,,88,70,18,,,True
4619,4619,4823,6,1993-94,1994-03-06,,James Madison,,,UNC Wilmington,,W,,91,78,13,,,True
4620,4620,4824,7,1993-94,1994-03-06,,Hofstra,,,Northeastern Illinois,,W,,88,86,2,,2.0,True
4621,4621,4825,8,1993-94,1994-03-06,,George Washington,,,Rhode Island,,W,,70,61,9,,,True
4622,4622,4826,9,1993-94,1994-03-06,,Old Dominion,,,Richmond,,W,,76,72,4,,,True
4623,4623,4827,10,1993-94,1994-03-06,,San Diego,,,Gonzaga,,W,,83,75,8,,,True
4624,4624,4828,11,1993-94,1994-03-06,,Pepperdine,,,San Francisco,,W,,82,79,3,,,True
4625,4625,4829,12,1993-94,1994-03-06,,Southern Illinois,,,Bradley,,W,,72,59,13,,,True
4626,4626,4830,13,1993-94,1994-03-06,,Texas State,,,North Texas,,W,,69,60,9,,,True
4627,4627,4831,14,1993-94,1994-03-06,,Northern Iowa,,,Tulsa,,W,,79,73,6,,,True
4628,4628,4832,15,1993-94,1994-03-06,,Valparaiso,,,Eastern Illinois,,W,,74,62,12,,,True
4629,4629,4833,16,1993-94,1994-03-06,,Duquesne,,,West Virginia,,W,,70,68,2,,,True
4630,4630,4834,17,1993-94,1994-03-06,,Green Bay,,,Western Illinois,,W,,79,39,40,,,True
4631,4631,4835,18,1993-94,1994-03-06,,Cleveland State,,,Wright State,,W,,70,67,3,,,True
4632,4632,4836,19,1993-94,1994-03-07,,Green Bay,,,Cleveland State,,W,,93,63,30,,,True
4633,4633,4838,21,1993-94,1994-03-07,,Illinois-Chicago,,,Valparaiso,,W,,84,79,5,,,True
4634,4634,4839,22,1993-94,1994-03-07,,Loyola (MD),,,Manhattan,,W,,80,75,5,,,True
4635,4635,4840,23,1993-94,1994-03-07,,Massachusetts,9.0,,Duquesne,,W,,69,52,17,,,True
4636,4636,4841,24,1993-94,1994-03-07,,James Madison,,,Old Dominion,,W,,77,76,1,,,True
4637,4637,4842,25,1993-94,1994-03-07,,Pepperdine,,,San Diego,,W,,56,53,3,,,True
4638,4638,4843,26,1993-94,1994-03-07,,Southern Illinois,,,Northern Iowa,,W,,77,74,3,,,True
4639,4639,4844,27,1993-94,1994-03-07,,Detroit Mercy,,,Xavier,,W,,79,75,4,,,True
4640,4640,4845,28,1993-94,1994-03-08,,Detroit Mercy,,,Evansville,,W,,70,65,5,,,True
4641,4641,4846,29,1993-94,1994-03-08,,Green Bay,,,Illinois-Chicago,,W,,61,56,5,,,True
4642,4642,4847,30,1993-94,1994-03-09,,Maryland-Eastern Shore,,,Delaware State,,W,,91,76,15,,,True
4643,4643,4848,31,1993-94,1994-03-09,,Miami (OH),,,Bowling Green State,,W,,61,59,2,,,True
4644,4644,4849,32,1993-94,1994-03-09,,North Carolina A&T,,,Howard,,W,,61,57,4,,1.0,True
4645,4645,4850,33,1993-94,1994-03-09,,Ohio,,,Ball State,,W,,79,70,9,,,True
4646,4646,4851,34,1993-94,1994-03-09,,South Carolina State,,,Bethune-Cookman,,W,,73,69,4,,,True
4647,4647,4852,35,1993-94,1994-03-09,,UTEP,,,Air Force,,W,,72,58,14,,,True
4648,4648,4853,36,1993-94,1994-03-09,,San Diego State,,,Wyoming,,W,,54,51,3,,,True
4649,4649,4854,37,1993-94,1994-03-10,,UC Irvine,,,UC Santa Barbara,,W,,53,48,5,,,True
4650,4650,4855,38,1993-94,1994-03-10,,Hawaii,,,Colorado State,,W,,65,61,4,,,True
4651,4651,4856,39,1993-94,1994-03-10,,Jackson State,,,Alabama State,,W,,83,65,18,,,True
4652,4652,4857,40,1993-94,1994-03-10,,Georgia,,,Louisiana State,,W,,83,70,13,,,True
4653,4653,4859,42,1993-94,1994-03-10,,Memphis,,,UAB,22.0,W,,91,86,5,,,True
4654,4654,4860,43,1993-94,1994-03-10,,Idaho,,,Montana,,W,,74,63,11,,,True
4655,4655,4861,44,1993-94,1994-03-10,,Nevada,,,Cal State Fullerton,,W,,68,64,4,,,True
4656,4656,4862,45,1993-94,1994-03-10,,North Carolina A&T,,,Maryland-Eastern Shore,,W,,76,73,3,,,True
4657,4657,4863,46,1993-94,1994-03-10,,Clemson,,,NC State,,W,,76,63,13,,,True
4658,4658,4864,47,1993-94,1994-03-10,,Ohio,,,Miami (OH),,W,,89,66,23,,,True
4659,4659,4865,48,1993-94,1994-03-10,,Rice,,,Baylor,,W,,85,82,3,,,True
4660,4660,4866,49,1993-94,1994-03-10,,Saint Louis,21.0,,Dayton,,W,,80,46,34,,,True
4661,4661,4867,50,1993-94,1994-03-10,,New Mexico,,,San Diego State,,W,,61,46,15,,,True
4662,4662,4868,51,1993-94,1994-03-10,,Seton Hall,,,Miami (FL),,W,,69,51,18,,,True
4663,4663,4869,52,1993-94,1994-03-10,,South Carolina,,,Mississippi,,W,,80,57,23,,,True
4664,4664,4870,53,1993-94,1994-03-10,,Texas A&M,,,Southern Methodist,,W,,85,66,19,,,True
4665,4665,4871,54,1993-94,1994-03-10,,Mississippi State,,,Tennessee,,W,,73,69,4,,,True
4666,4666,4872,55,1993-94,1994-03-10,,Texas,25.0,,TCU,,W,,96,75,21,,,True
4667,4667,4873,56,1993-94,1994-03-10,,Fresno State,,,UTEP,,W,,88,66,22,,,True
4668,4668,4874,57,1993-94,1994-03-10,,Texas Tech,,,Houston,,W,,110,86,24,,,True
4669,4669,4875,58,1993-94,1994-03-10,,Brigham Young,,,Utah,,W,,96,65,31,,,True
4670,4670,4876,59,1993-94,1994-03-10,,Auburn,,,Vanderbilt,,W,,81,56,25,,,True
4671,4671,4877,60,1993-94,1994-03-11,,Alabama,,,Auburn,,W,,83,55,28,,,True
4672,4672,4878,61,1993-94,1994-03-11,,Duke,5.0,,Clemson,,W,,77,64,13,,,True
4673,4673,4880,63,1993-94,1994-03-11,,Brigham Young,,,Fresno State,,W,,87,72,15,,,True
4674,4674,4881,64,1993-94,1994-03-11,,Georgetown,,,Boston College,,W,,81,58,23,,,True
4675,4675,4882,65,1993-94,1994-03-11,,Arkansas,1.0,,Georgia,,W,,95,83,12,,,True
4676,4676,4883,66,1993-94,1994-03-11,,Alabama State,,,Grambling,,W,,70,66,4,,,True
4677,4677,4884,67,1993-94,1994-03-11,,Idaho State,,,Idaho,,W,,73,66,7,,,True
4678,4678,4885,68,1993-94,1994-03-11,,Jackson State,,,Alcorn State,,W,,71,53,18,,,True
4679,4679,4886,69,1993-94,1994-03-11,,Kansas,11.0,,Kansas State,,W,,73,52,21,,,True
4680,4680,4887,70,1993-94,1994-03-11,,Pacific,,,Long Beach State,,W,,87,74,13,,,True
4681,4681,4888,71,1993-94,1994-03-11,,Kentucky,10.0,,Mississippi State,,W,,95,76,19,,,True
4682,4682,4889,72,1993-94,1994-03-11,,Missouri,3.0,,Colorado,,W,,64,62,2,,,True
4683,4683,4890,73,1993-94,1994-03-11,,Hawaii,,,New Mexico,,W,,61,58,3,,,True
4684,4684,4891,74,1993-94,1994-03-11,,New Mexico State,,,Nevada,,W,,68,67,1,,1.0,True
4685,4685,4892,75,1993-94,1994-03-11,,North Carolina,4.0,,Florida State,,W,,83,69,14,,,True
4686,4686,4893,76,1993-94,1994-03-11,,Nebraska,,,Oklahoma,,W,,105,88,17,,,True
4687,4687,4894,77,1993-94,1994-03-11,,Oklahoma State,23.0,,Iowa State,,W,,77,67,10,,,True
4688,4688,4895,78,1993-94,1994-03-11,,Memphis,,,Saint Louis,21.0,W,,73,62,11,,,True
4689,4689,4896,79,1993-94,1994-03-11,,Florida,17.0,,South Carolina,,W,,84,57,27,,,True
4690,4690,4897,80,1993-94,1994-03-11,,North Carolina A&T,,,South Carolina State,,W,,87,70,17,,,True
4691,4691,4898,81,1993-94,1994-03-11,,Charlotte,,,South Florida,,W,,64,54,10,,,True
4692,4692,4899,82,1993-94,1994-03-11,,Southern,,,Mississippi Valley State,,W,,94,86,8,,,True
4693,4693,4901,84,1993-94,1994-03-11,,Seton Hall,,,Syracuse,13.0,W,,81,80,1,,1.0,True
4694,4694,4902,85,1993-94,1994-03-11,,Texas,25.0,,Rice,,W,,101,89,12,,,True
4695,4695,4903,86,1993-94,1994-03-11,,Texas Southern,,,Prairie View,,W,,119,70,49,,,True
4696,4696,4904,87,1993-94,1994-03-11,,Texas A&M,,,Texas Tech,,W,,89,85,4,,,True
4697,4697,4905,88,1993-94,1994-03-11,,Southern Mississippi,,,Tulane,,W,,79,60,19,,,True
4698,4698,4906,89,1993-94,1994-03-11,,UC Irvine,,,Utah State,,W,,78,68,10,,,True
4699,4699,4907,90,1993-94,1994-03-11,,Providence,,,Villanova,,W,,77,66,11,,,True
4700,4700,4908,91,1993-94,1994-03-11,,Virginia,,,Maryland,,W,,69,63,6,,,True
4701,4701,4909,92,1993-94,1994-03-11,,Virginia Tech,,,Virginia Commonwealth,,W,,65,64,1,,,True
4702,4702,4910,93,1993-94,1994-03-11,,Wake Forest,,,Georgia Tech,,W,,74,49,25,,,True
4703,4703,4911,94,1993-94,1994-03-12,,Florida,17.0,,Alabama,,W,,68,52,16,,,True
4704,4704,4912,95,1993-94,1994-03-12,,Hawaii,,,Brigham Young,,W,,73,66,7,,,True
4705,4705,4913,96,1993-94,1994-03-12,,Kentucky,10.0,,Arkansas,1.0,W,,90,78,12,,,True
4706,4706,4914,97,1993-94,1994-03-12,,Nebraska,,,Missouri,3.0,W,,98,91,7,,,True
4707,4707,4915,98,1993-94,1994-03-12,,Oklahoma State,23.0,,Kansas,11.0,W,,69,68,1,,,True
4708,4708,4916,99,1993-94,1994-03-12,,UC Irvine,,,Pacific,,W,,82,78,4,,,True
4709,4709,4917,100,1993-94,1994-03-12,,Providence,,,Connecticut,2.0,W,,69,67,2,,,True
4710,4710,4918,101,1993-94,1994-03-12,,Georgetown,,,Seton Hall,,W,,76,71,5,,1.0,True
4711,4711,4919,102,1993-94,1994-03-12,,Texas Southern,,,Southern,,W,,106,84,22,,,True
4712,4712,4920,103,1993-94,1994-03-12,,Southern Mississippi,,,Charlotte,,W,,68,64,4,,,True
4713,4713,4921,0,1993-94,1994-03-12,,Texas,25.0,,Texas A&M,,W,,87,62,25,,,True
4714,4714,4922,1,1993-94,1994-03-12,,Virginia,,,Duke,5.0,W,,66,61,5,,,True
4715,4715,4923,2,1993-94,1994-03-12,,Louisville,14.0,,Virginia Tech,,W,,76,67,9,,,True
4716,4716,4924,3,1993-94,1994-03-12,,North Carolina,4.0,,Wake Forest,,W,,86,84,2,,1.0,True
4717,4717,4925,4,1993-94,1994-03-13,,Kentucky,10.0,,Florida,17.0,W,,73,60,13,,,True
4718,4718,4926,5,1993-94,1994-03-13,,New Mexico State,,,UC Irvine,,W,,70,64,6,,,True
4719,4719,4927,6,1993-94,1994-03-13,,Nebraska,,,Oklahoma State,23.0,W,,77,68,9,,,True
4720,4720,4928,7,1993-94,1994-03-13,,Providence,,,Georgetown,,W,,74,64,10,,,True
4721,4721,4929,8,1993-94,1994-03-13,,Louisville,14.0,,Southern Mississippi,,W,,69,61,8,,,True
4722,4722,4930,9,1993-94,1994-03-13,,Texas Southern,,,Jackson State,,W,,70,67,3,,,True
4723,4723,4931,10,1993-94,1994-03-13,,North Carolina,4.0,,Virginia,,W,,73,66,7,,,True
4724,4724,4932,11,1993-94,1994-03-17,,Alabama,,,Providence,,W,,76,70,6,,,True
4725,4725,4933,12,1993-94,1994-03-17,,George Washington,,,UAB,,W,,51,46,5,,,True
4726,4726,4934,13,1993-94,1994-03-17,,Green Bay,,,California,16.0,W,,61,57,4,,,True
4727,4727,4935,14,1993-94,1994-03-17,,Purdue,3.0,,Central Florida,,W,,98,67,31,,,True
4728,4728,4936,15,1993-94,1994-03-17,,Kansas,13.0,,Chattanooga,,W,,102,73,29,,,True
4729,4729,4937,16,1993-94,1994-03-17,,Wisconsin,,,Cincinnati,25.0,W,,80,72,8,,,True
4730,4730,4938,17,1993-94,1994-03-17,,Wake Forest,,,College of Charleston,,W,,68,58,10,,,True
4731,4731,4939,18,1993-94,1994-03-17,,Connecticut,4.0,,Rider,,W,,64,46,18,,,True
4732,4732,4940,19,1993-94,1994-03-17,,Florida,14.0,,James Madison,,W,,64,62,2,,,True
4733,4733,4942,21,1993-94,1994-03-17,,Syracuse,15.0,,Hawaii,,W,,92,78,14,,,True
4734,4734,4943,22,1993-94,1994-03-17,,Maryland,,,Saint Louis,24.0,W,,74,66,8,,,True
4735,4735,4944,23,1993-94,1994-03-17,,Massachusetts,8.0,,Texas State,,W,,78,60,18,,,True
4736,4736,4945,24,1993-94,1994-03-17,,Michigan,11.0,,Pepperdine,,W,,78,74,4,,1.0,True
4737,4737,4946,25,1993-94,1994-03-17,,Missouri,5.0,,Navy,,W,,76,53,23,,,True
4738,4738,4947,26,1993-94,1994-03-17,,Pennsylvania,,,Nebraska,22.0,W,,90,80,10,,,True
4739,4739,4948,27,1993-94,1994-03-17,,Texas,20.0,,Western Kentucky,,W,,91,77,14,,,True
4740,4740,4949,28,1993-94,1994-03-18,,Arizona,9.0,,Loyola (MD),,W,,81,55,26,,,True
4741,4741,4950,29,1993-94,1994-03-18,,Arkansas,2.0,,North Carolina A&T,,W,,94,79,15,,,True
4742,4742,4951,30,1993-94,1994-03-18,,Louisville,10.0,,Boise State,,W,,67,58,9,,,True
4743,4743,4952,31,1993-94,1994-03-18,,Boston College,,,Washington State,,W,,67,64,3,,,True
4744,4744,4953,32,1993-94,1994-03-18,,Temple,12.0,,Drexel,,W,,61,39,22,,,True
4745,4745,4954,33,1993-94,1994-03-18,,Duke,6.0,,Texas Southern,,W,,82,70,12,,,True
4746,4746,4955,34,1993-94,1994-03-18,,Georgetown,,,Illinois,,W,,84,77,7,,,True
4747,4747,4956,35,1993-94,1994-03-18,,Indiana,18.0,,Ohio,,W,,84,72,12,,,True
4748,4748,4957,36,1993-94,1994-03-18,,Kentucky,7.0,,Tennessee State,,W,,83,70,13,,,True
4749,4749,4958,37,1993-94,1994-03-18,,North Carolina,1.0,,Liberty,,W,,71,51,20,,,True
4750,4750,4959,38,1993-94,1994-03-18,,Marquette,21.0,,Louisiana,,W,,81,59,22,,,True
4751,4751,4960,39,1993-94,1994-03-18,,Michigan State,,,Seton Hall,,W,,84,73,11,,,True
4752,4752,4961,40,1993-94,1994-03-18,,Minnesota,23.0,,Southern Illinois,,W,,74,60,14,,,True
4753,4753,4963,42,1993-94,1994-03-18,,Virginia,,,New Mexico,,W,,57,54,3,,,True
4754,4754,4964,43,1993-94,1994-03-18,,Oklahoma State,19.0,,New Mexico State,,W,,65,55,10,,,True
4755,4755,4965,44,1993-94,1994-03-18,,Tulsa,,,UCLA,17.0,W,,112,102,10,,,True
4756,4756,4966,45,1993-94,1994-03-19,,Purdue,3.0,,Alabama,,W,,83,73,10,,,True
4757,4757,4967,46,1993-94,1994-03-19,,Connecticut,4.0,,George Washington,,W,,75,63,12,,,True
4758,4758,4968,47,1993-94,1994-03-19,,Florida,14.0,,Pennsylvania,,W,,70,58,12,,,True
4759,4759,4969,48,1993-94,1994-03-19,,Syracuse,15.0,,Green Bay,,W,,64,59,5,,,True
4760,4760,4970,49,1993-94,1994-03-19,,Kansas,13.0,,Wake Forest,,W,,69,58,11,,,True
4761,4761,4971,50,1993-94,1994-03-19,,Maryland,,,Massachusetts,8.0,W,,95,87,8,,,True
4762,4762,4972,51,1993-94,1994-03-19,,Michigan,11.0,,Texas,20.0,W,,84,79,5,,,True
4763,4763,4973,52,1993-94,1994-03-19,,Missouri,5.0,,Wisconsin,,W,,109,96,13,,,True
4764,4764,4974,53,1993-94,1994-03-20,,Arizona,9.0,,Virginia,,W,,71,58,13,,,True
4765,4765,4975,54,1993-94,1994-03-20,,Arkansas,2.0,,Georgetown,,W,,85,73,12,,,True
4766,4766,4976,55,1993-94,1994-03-20,,Boston College,,,North Carolina,1.0,W,,75,72,3,,,True
4767,4767,4977,56,1993-94,1994-03-20,,Duke,6.0,,Michigan State,,W,,85,74,11,,,True
4768,4768,4978,57,1993-94,1994-03-20,,Indiana,18.0,,Temple,12.0,W,,67,58,9,,,True
4769,4769,4979,58,1993-94,1994-03-20,,Marquette,21.0,,Kentucky,7.0,W,,75,63,12,,,True
4770,4770,4980,59,1993-94,1994-03-20,,Louisville,10.0,,Minnesota,23.0,W,,60,55,5,,,True
4771,4771,4981,60,1993-94,1994-03-20,,Tulsa,,,Oklahoma State,19.0,W,,82,80,2,,,True
4772,4772,4982,61,1993-94,1994-03-24,,Arizona,9.0,,Louisville,10.0,W,,82,70,12,,,True
4773,4773,4984,63,1993-94,1994-03-24,,Duke,6.0,,Marquette,21.0,W,,59,49,10,,,True
4774,4774,4985,64,1993-94,1994-03-24,,Purdue,3.0,,Kansas,13.0,W,,83,78,5,,,True
4775,4775,4986,65,1993-94,1994-03-24,,Missouri,5.0,,Syracuse,15.0,W,,98,88,10,,1.0,True
4776,4776,4987,66,1993-94,1994-03-25,,Arkansas,2.0,,Tulsa,,W,,103,84,19,,,True
4777,4777,4988,67,1993-94,1994-03-25,,Boston College,,,Indiana,18.0,W,,77,68,9,,,True
4778,4778,4989,68,1993-94,1994-03-25,,Florida,14.0,,Connecticut,4.0,W,,69,60,9,,1.0,True
4779,4779,4990,69,1993-94,1994-03-25,,Michigan,11.0,,Maryland,,W,,78,71,7,,,True
4780,4780,4991,70,1993-94,1994-03-26,,Arizona,9.0,,Missouri,5.0,W,,92,72,20,,,True
4781,4781,4992,71,1993-94,1994-03-26,,Duke,6.0,,Purdue,3.0,W,,69,60,9,,,True
4782,4782,4993,72,1993-94,1994-03-27,,Arkansas,2.0,,Michigan,11.0,W,,76,68,8,,,True
4783,4783,4994,73,1993-94,1994-03-27,,Florida,14.0,,Boston College,,W,,74,66,8,,,True
4784,4784,4995,74,1993-94,1994-03-28,,Vanderbilt,,,Kansas State,,W,,82,76,6,,,True
4785,4785,4996,75,1993-94,1994-03-28,,Villanova,,,Siena,,W,,66,58,8,,,True
4786,4786,4997,76,1993-94,1994-03-30,,Siena,,,Kansas State,,W,,92,79,13,,,True
4787,4787,4998,77,1993-94,1994-03-30,,Villanova,,,Vanderbilt,,W,,80,73,7,,,True
4788,4788,4999,78,1993-94,1994-04-02,,Arkansas,2.0,,Arizona,9.0,W,,91,82,9,,,True
4789,4789,5000,79,1993-94,1994-04-02,,Duke,6.0,,Florida,14.0,W,,70,65,5,,,True
4790,4790,5001,80,1993-94,1994-04-04,,Arkansas,2.0,,Duke,6.0,W,,76,72,4,,,True
4791,4791,5002,81,1994-95,1994-11-18,,New Mexico State,,,Memphis,,W,,81,78,3,,,True
4792,4792,5003,82,1994-95,1994-11-18,,Ohio,,,George Washington,,W,,82,76,6,,,True
4793,4793,5005,84,1994-95,1994-11-19,,Northern Arizona,,,Chaminade,,W,,80,44,36,,,True
4794,4794,5006,85,1994-95,1994-11-19,,George Washington,,,Memphis,,W,,69,60,9,,,True
4795,4795,5007,86,1994-95,1994-11-19,,Ohio,,,New Mexico State,,W,,84,80,4,,1.0,True
4796,4796,5008,87,1994-95,1994-11-21,,Maryland,7.0,,Chaminade,,W,,95,67,28,,,True
4797,4797,5009,88,1994-95,1994-11-21,,Arizona State,,,Texas A&M,,W,,103,73,30,,,True
4798,4798,5010,89,1994-95,1994-11-21,,Michigan,13.0,,Tulane,,W,,75,73,2,,,True
4799,4799,5011,90,1994-95,1994-11-21,,Utah,,,Indiana,11.0,W,,77,72,5,,,True
4800,4800,5012,91,1994-95,1994-11-22,,Indiana,11.0,,Chaminade,,W,,92,79,13,,,True
4801,4801,5013,92,1994-95,1994-11-22,,Arizona State,,,Michigan,13.0,W,,79,62,17,,,True
4802,4802,5014,93,1994-95,1994-11-22,,Tulane,,,Texas A&M,,W,,76,74,2,,,True
4803,4803,5015,94,1994-95,1994-11-22,,Maryland,7.0,,Utah,,W,,90,78,12,,,True
4804,4804,5016,95,1994-95,1994-11-23,,Texas A&M,,,Chaminade,,W,,73,52,21,,,True
4805,4805,5017,96,1994-95,1994-11-23,,Louisville,,,Jackson State,,W,,90,64,26,,,True
4806,4806,5018,97,1994-95,1994-11-23,,Arizona State,,,Maryland,7.0,W,,97,90,7,,,True
4807,4807,5019,98,1994-95,1994-11-23,,Brigham Young,,,Oklahoma State,19.0,W,,69,59,10,,,True
4808,4808,5020,99,1994-95,1994-11-23,,Tulane,,,Indiana,11.0,W,,86,68,18,,,True
4809,4809,5021,100,1994-95,1994-11-23,,Michigan,13.0,,Utah,,W,,73,69,4,,,True
4810,4810,5022,101,1994-95,1994-11-24,,Minnesota,,,Arizona,5.0,W,,72,70,2,,,True
4811,4811,5023,102,1994-95,1994-11-25,,College of Charleston,,,UAB,,W,,66,55,11,,,True
4812,4812,5024,103,1994-95,1994-11-25,,Iowa State,,,Illinois State,,W,,88,71,17,,,True
4813,4813,5025,0,1994-95,1994-11-25,,Nebraska,,,Louisiana-Monroe,,W,,99,77,22,,,True
4814,4814,5026,1,1994-95,1994-11-25,,Brigham Young,,,Louisville,,W,,75,60,15,,,True
4815,4815,5027,2,1994-95,1994-11-25,,Massachusetts,3.0,,Arkansas,1.0,W,,104,80,24,,,True
4816,4816,5028,3,1994-95,1994-11-25,,New Orleans,,,Northern Iowa,,W,,90,81,9,,1.0,True
4817,4817,5029,4,1994-95,1994-11-25,,Oklahoma State,19.0,,Jackson State,,W,,75,57,18,,,True
4818,4818,5030,5,1994-95,1994-11-25,,Bowling Green State,,,Portland,,W,,72,67,5,,,True
4819,4819,5031,6,1994-95,1994-11-25,,Purdue,,,Niagara,,W,,71,60,11,,,True
4820,4820,5032,7,1994-95,1994-11-25,,Saint Peter's,,,Butler,,W,,80,68,12,,,True
4821,4821,5033,8,1994-95,1994-11-25,,Seton Hall,,,Southern Illinois,,W,,69,56,13,,,True
4822,4822,5034,9,1994-95,1994-11-25,,Vermont,,,Bucknell,,W,,67,66,1,,,True
4823,4823,5035,10,1994-95,1994-11-25,,Minnesota,,,Villanova,21.0,W,,85,64,21,,,True
4824,4824,5036,11,1994-95,1994-11-25,,Virginia Tech,,,Montana State,,W,,69,62,7,,,True
4825,4825,5037,12,1994-95,1994-11-25,,Maine,,,Yale,,W,,74,66,8,,,True
4826,4826,5038,13,1994-95,1994-11-26,,Butler,,,Colgate,,W,,84,74,10,,,True
4827,4827,5039,14,1994-95,1994-11-26,,Columbia,,,Bucknell,,W,,63,58,5,,,True
4828,4828,5040,15,1994-95,1994-11-26,,East Carolina,,,Angelo State,,W,,89,54,35,,,True
4829,4829,5041,16,1994-95,1994-11-26,,Illinois,,,College of Charleston,,W,,65,57,8,,,True
4830,4830,5042,17,1994-95,1994-11-26,,Montana State,,,Louisiana-Monroe,,W,,80,68,12,,,True
4831,4831,5043,18,1994-95,1994-11-26,,Minnesota,,,Brigham Young,,W,,79,74,5,,,True
4832,4832,5044,19,1994-95,1994-11-26,,Northern Iowa,,,Niagara,,W,,75,72,3,,,True
4833,4833,5046,21,1994-95,1994-11-26,,Arizona,5.0,,Oklahoma State,19.0,W,,73,63,10,,,True
4834,4834,5047,22,1994-95,1994-11-26,,Portland,,,Dartmouth,,W,,80,58,22,,,True
4835,4835,5048,23,1994-95,1994-11-26,,Purdue,,,New Orleans,,W,,84,71,13,,,True
4836,4836,5049,24,1994-95,1994-11-26,,Radford,,,Catholic,,W,,100,59,41,,,True
4837,4837,5050,25,1994-95,1994-11-26,,Southern Illinois,,,St. Bonaventure,,W,,74,72,2,,,True
4838,4838,5051,26,1994-95,1994-11-26,,Villanova,21.0,,Louisville,,W,,82,81,1,,,True
4839,4839,5052,27,1994-95,1994-11-26,,Iowa State,,,Virginia Commonwealth,,W,,66,59,7,,,True
4840,4840,5053,28,1994-95,1994-11-26,,Virginia Tech,,,Nebraska,,W,,87,81,6,,,True
4841,4841,5054,29,1994-95,1994-11-26,,Georgia State,,,Yale,,W,,77,72,5,,,True
4842,4842,5055,30,1994-95,1994-11-27,,Arkansas,1.0,,Georgetown,14.0,W,,97,79,18,,,True
4843,4843,5056,31,1993-94,1994-11-27,,Howard,,,Kentucky State,,W,,69,62,7,,,True
4844,4844,5057,32,1994-95,1994-11-27,,UAB,,,Louisiana-Monroe,,W,,85,67,18,,,True
4845,4845,5058,33,1994-95,1994-11-27,,Nebraska,,,College of Charleston,,W,,74,72,2,,,True
4846,4846,5059,34,1994-95,1994-11-27,,Illinois State,,,Northern Iowa,,W,,80,70,10,,,True
4847,4847,5060,35,1994-95,1994-11-27,,Purdue,,,Iowa State,,W,,88,87,1,,1.0,True
4848,4848,5061,36,1994-95,1994-11-27,,Temple,,,Southern California,,W,,65,54,11,,,True
4849,4849,5062,37,1994-95,1994-11-27,,Texas Southern,,,San Francisco,,W,,73,65,8,,,True
