,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
88,2022-23,2022-12-22,,Loyola (MD),,,Goucher,,W,,99,53,46,,,False
89,2022-23,2022-12-22,,Minnesota,,,Chicago State,,W,,58,55,3,,,False
90,2022-23,2022-12-22,,Monmouth,,,Yale,,L,,44,76,-32,,,False
91,2022-23,2022-12-22,,NC State,,,Louisville,,W,,76,64,12,,,False
92,2022-23,2022-12-22,,Rider,,,Marist,,W,,77,71,6,,,False
93,2022-23,2022-12-22,,South Carolina,,,Western Kentucky,,W,,65,58,7,,,False
94,2022-23,2022-12-22,,South Florida,,,NJIT,,W,,92,73,19,,,False
95,2022-23,2022-12-22,,Stephen F. Austin,,,Jackson State,,W,,80,69,11,,,False
96,2022-23,2022-12-22,,Arizona,5,,Morgan State,,W,,93,68,25,,,False
97,2022-23,2022-12-22,,Arkansas State,,,Little Rock,,W,,77,75,2,,,False
98,2022-23,2022-12-22,,Creighton,,,Butler,,W,,78,56,22,,,False
99,2022-23,2022-12-22,,Penn State,,,Quinnipiac,,W,,77,68,9,,,False
100,2022-23,2022-12-22,,UTSA,,,North Texas,,L,,54,78,-24,,,False
101,2022-23,2022-12-22,,Vanderbilt,,,Alabama A&M,,W,,70,62,8,,,False
102,2022-23,2022-12-22,,Wichita State,,,Texas Southern,,W,,65,56,9,,,False
103,2022-23,2022-12-22,,Brigham Young,,,Weber State,,W,,63,57,6,,,False
0,2022-23,2022-12-22,,San Francisco,,,Hartford,,W,,85,53,32,,,False
1,2022-23,2022-12-22,,UTEP,,,Kent State,,L,,46,47,-1,,,False
2,2022-23,2022-12-22,,Nevada-Las Vegas,,,Southern Mississippi,,W,,74,63,11,,,False
3,2022-23,2022-12-22,,Hawaii,,,Pepperdine,,W,,76,70,6,,,False
4,2022-23,2022-12-23,,George Mason,,,Coppin State,,W,,91,53,38,,,False
5,2022-23,2022-12-23,,Rutgers,,,Bucknell,,W,,85,50,35,,,False
6,2022-23,2022-12-23,,Indiana,18,,Kennesaw State,,W,,69,55,14,,,False
7,2022-23,2022-12-23,,Princeton,,,Kean,,W,,88,70,18,,,False
8,2022-23,2022-12-24,,Hawaii,,,Washington State,,W,,62,51,11,,,False
9,2022-23,2022-12-25,,Creighton,,,DePaul,,W,,80,65,15,,,False
10,2022-23,2022-12-25,,Hawaii,,,Southern Methodist,,W,,58,57,1,,,False
11,2022-23,2022-12-27,,Texas,6,,Texas A&M-Commerce,,W,,97,72,25,,,False
12,2022-23,2022-12-27,,Jacksonville State,,,Georgia Southwestern,,W,,78,73,5,,,False
13,2022-23,2022-12-27,,NJIT,,,St. Elizabeth,,W,,79,51,28,,,False
14,2022-23,2022-12-27,,Notre Dame,,,Jacksonville,,W,,59,43,16,,,False
15,2022-23,2022-12-27,,Marquette,,,Seton Hall,,W,,83,69,14,,,False
16,2022-23,2022-12-27,,Texas A&M,,,Northwestern State,,W,,64,52,12,,,False
17,2022-23,2022-12-27,,Texas Tech,,,South Carolina State,,W,,110,71,39,,,False
18,2022-23,2022-12-28,,Georgia,,,Rider,,W,,78,72,6,,,False
19,2022-23,2022-12-28,,Illinois-Chicago,,,Illinois State,,W,,55,51,4,,,False
21,2022-23,2022-12-28,,Missouri,,,Kentucky,19,W,,89,75,14,,,False
22,2022-23,2022-12-28,,Nevada,,,Boise State,,W,,74,72,2,,,False
23,2022-23,2022-12-28,,Pennsylvania,,,Wilkes,,W,,93,61,32,,,False
24,2022-23,2022-12-28,,Gonzaga,10,,Eastern Oregon,,W,,120,42,78,,,False
25,2022-23,2022-12-28,,Mississippi,,,Tennessee,7,L,,59,63,-4,,,False
26,2022-23,2022-12-28,,Monmouth,,,UNC Wilmington,,L,,55,68,-13,,,False
