,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,playoff
25,1995-96,1996-03-30,,Syracuse,15,,Mississippi State,19,W,,77,69,8,,,True
26,1995-96,1996-04-01,,Kentucky,2,,Syracuse,15,W,,76,67,9,,,True
0,1995-96,1996-03-14,,Arkansas,,,Penn State,18,W,,86,80,6,,,True
1,1995-96,1996-03-14,,Stanford,,,Bradley,,W,,66,58,8,,,True
2,1995-96,1996-03-14,,Iowa State,17,,California,,W,,74,64,10,,,True
3,1995-96,1996-03-14,,Utah,12,,Canisius,,W,,72,43,29,,,True
4,1995-96,1996-03-14,,Massachusetts,1,,Central Florida,,W,,92,70,22,,,True
5,1995-96,1996-03-14,,Georgia,,,Clemson,,W,,81,74,7,,,True
6,1995-96,1996-03-14,,Connecticut,3,,Colgate,,W,,68,59,9,,,True
7,1995-96,1996-03-14,,Drexel,,,Memphis,16,W,,75,63,12,,,True
8,1995-96,1996-03-14,,Eastern Michigan,,,Duke,,W,,75,60,15,,,True
9,1995-96,1996-03-14,,Virginia Tech,22,,Green Bay,,W,,61,48,13,,,True
10,1995-96,1996-03-14,,Kentucky,2,,San Jose State,,W,,110,72,38,,,True
11,1995-96,1996-03-14,,Marquette,20,,Monmouth,,W,,68,44,24,,,True
12,1995-96,1996-03-14,,Mississippi State,19,,Virginia Commonwealth,,W,,58,51,7,,,True
13,1995-96,1996-03-14,,Syracuse,15,,Montana State,,W,,88,55,33,,,True
14,1995-96,1996-03-14,,Princeton,,,UCLA,14,W,,43,41,2,,,True
15,1995-96,1996-03-14,,Purdue,4,,Western Carolina,,W,,73,71,2,,,True
16,1995-96,1996-03-15,,Arizona,11,,Valparaiso,,W,,90,51,39,,,True
17,1995-96,1996-03-15,,Georgia Tech,13,,Austin Peay,,W,,90,79,11,,,True
18,1995-96,1996-03-15,,Boston College,,,Indiana,,W,,64,51,13,,,True
19,1995-96,1996-03-15,,Cincinnati,7,,UNC Greensboro,,W,,66,61,5,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1995-96,1996-03-15,,Iowa,21,,George Washington,,W,,81,79,2,,,True
22,1995-96,1996-03-15,,Georgetown,4,,Mississippi Valley State,,W,,93,56,37,,,True
23,1995-96,1996-03-15,,Kansas,4,,South Carolina State,,W,,92,54,38,,,True
24,1995-96,1996-03-15,,New Mexico,23,,Kansas State,,W,,69,48,21,,,True
25,1995-96,1996-03-15,,Wake Forest,9,,Louisiana-Monroe,,W,,62,50,12,,,True
26,1995-96,1996-03-15,,Louisville,24,,Tulsa,,W,,82,80,2,,1,True
27,1995-96,1996-03-15,,Santa Clara,,,Maryland,,W,,91,79,12,,,True
28,1995-96,1996-03-15,,Texas,,,Michigan,,W,,80,76,4,,,True
29,1995-96,1996-03-15,,North Carolina,25,,New Orleans,,W,,83,62,21,,,True
30,1995-96,1996-03-15,,Texas Tech,8,,Northern Illinois,,W,,74,73,1,,,True
31,1995-96,1996-03-15,,Temple,,,Oklahoma,,W,,61,43,18,,,True
32,1995-96,1996-03-15,,Villanova,10,,Portland,,W,,92,58,34,,,True
33,1995-96,1996-03-16,,Arkansas,,,Marquette,20,W,,65,56,9,,,True
34,1995-96,1996-03-16,,Connecticut,3,,Eastern Michigan,,W,,95,81,14,,,True
35,1995-96,1996-03-16,,Syracuse,15,,Drexel,,W,,69,58,11,,,True
36,1995-96,1996-03-16,,Georgia,,,Purdue,4,W,,76,69,7,,,True
37,1995-96,1996-03-16,,Utah,12,,Iowa State,17,W,,73,67,6,,,True
38,1995-96,1996-03-16,,Kentucky,2,,Virginia Tech,22,W,,84,60,24,,,True
39,1995-96,1996-03-16,,Massachusetts,1,,Stanford,,W,,79,74,5,,,True
40,1995-96,1996-03-16,,Mississippi State,19,,Princeton,,W,,63,41,22,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1995-96,1996-03-17,,Arizona,11,,Iowa,21,W,,87,73,14,,,True
43,1995-96,1996-03-17,,Georgia Tech,13,,Boston College,,W,,103,89,14,,,True
44,1995-96,1996-03-17,,Cincinnati,7,,Temple,,W,,78,65,13,,,True
45,1995-96,1996-03-17,,Georgetown,4,,New Mexico,23,W,,73,62,11,,,True
46,1995-96,1996-03-17,,Kansas,4,,Santa Clara,,W,,76,51,25,,,True
47,1995-96,1996-03-17,,Louisville,24,,Villanova,10,W,,68,64,4,,,True
48,1995-96,1996-03-17,,Texas Tech,8,,North Carolina,25,W,,92,73,19,,,True
49,1995-96,1996-03-17,,Wake Forest,9,,Texas,,W,,65,62,3,,,True
50,1995-96,1996-03-21,,Massachusetts,1,,Arkansas,,W,,79,63,16,,,True
51,1995-96,1996-03-21,,Georgetown,4,,Texas Tech,8,W,,98,90,8,,,True
52,1995-96,1996-03-21,,Kentucky,2,,Utah,12,W,,101,70,31,,,True
53,1995-96,1996-03-21,,Wake Forest,9,,Louisville,24,W,,60,59,1,,,True
54,1995-96,1996-03-22,,Kansas,4,,Arizona,11,W,,83,80,3,,,True
55,1995-96,1996-03-22,,Cincinnati,7,,Georgia Tech,13,W,,87,70,17,,,True
56,1995-96,1996-03-22,,Mississippi State,19,,Connecticut,3,W,,60,55,5,,,True
57,1995-96,1996-03-22,,Syracuse,15,,Georgia,,W,,83,81,2,,1,True
58,1995-96,1996-03-23,,Massachusetts,1,,Georgetown,4,W,,86,62,24,,,True
59,1995-96,1996-03-23,,Kentucky,2,,Wake Forest,9,W,,83,63,20,,,True
60,1995-96,1996-03-24,,Mississippi State,19,,Cincinnati,7,W,,73,63,10,,,True
61,1995-96,1996-03-24,,Syracuse,15,,Kansas,4,W,,60,57,3,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1995-96,1996-03-30,,Kentucky,2,,Massachusetts,1,W,,81,74,7,,,True
64,1995-96,1996-03-30,,Syracuse,15,,Mississippi State,19,W,,77,69,8,,,True
65,1995-96,1996-04-01,,Kentucky,2,,Syracuse,15,W,,76,67,9,,,True
66,1996-97,1997-03-13,,Arizona,15,,South Alabama,,W,,65,57,8,,,True
67,1996-97,1997-03-13,,Boston College,23,,Valparaiso,,W,,73,66,7,,,True
68,1996-97,1997-03-13,,Cincinnati,10,,Butler,,W,,86,69,17,,,True
69,1996-97,1997-03-13,,California,,,Princeton,,W,,55,52,3,,,True
70,1996-97,1997-03-13,,UCLA,7,,Charleston Southern,,W,,109,75,34,,,True
71,1996-97,1997-03-13,,College of Charleston,16,,Maryland,22,W,,75,66,9,,,True
72,1996-97,1997-03-13,,Colorado,24,,Indiana,,W,,80,62,18,,,True
73,1996-97,1997-03-13,,North Carolina,4,,Fairfield,,W,,82,74,8,,,True
74,1996-97,1997-03-13,,Iowa State,18,,Illinois State,,W,,69,57,12,,,True
75,1996-97,1997-03-13,,Iowa,,,Virginia,,W,,73,60,13,,,True
76,1996-97,1997-03-13,,Kansas,1,,Jackson State,,W,,78,64,14,,,True
77,1996-97,1997-03-13,,Kentucky,5,,Montana,,W,,92,54,38,,,True
78,1996-97,1997-03-13,,Villanova,20,,Long Island University,,W,,101,91,10,,,True
79,1996-97,1997-03-13,,Saint Joseph's,12,,Pacific,,W,,75,65,10,,,True
80,1996-97,1997-03-13,,Purdue,,,Rhode Island,,W,,83,76,7,,1,True
81,1996-97,1997-03-13,,Xavier,13,,Vanderbilt,,W,,80,68,12,,,True
82,1996-97,1997-03-14,,Tulsa,,,Boston University,,W,,81,52,29,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1996-97,1997-03-14,,Charlotte,,,Georgetown,,W,,79,67,12,,,True
85,1996-97,1997-03-14,,Chattanooga,,,Georgia,17,W,,73,70,3,,,True
86,1996-97,1997-03-14,,Clemson,14,,Miami (OH),,W,,68,56,12,,,True
87,1996-97,1997-03-14,,Coppin State,,,South Carolina,6,W,,78,65,13,,,True
88,1996-97,1997-03-14,,Duke,8,,Murray State,,W,,71,68,3,,,True
89,1996-97,1997-03-14,,Illinois,19,,Southern California,,W,,90,77,13,,,True
90,1996-97,1997-03-14,,Louisville,25,,Massachusetts,,W,,65,57,8,,,True
91,1996-97,1997-03-14,,Providence,,,Marquette,,W,,81,59,22,,,True
92,1996-97,1997-03-14,,Minnesota,3,,Texas State,,W,,78,46,32,,,True
93,1996-97,1997-03-14,,Temple,,,Mississippi,,W,,62,40,22,,,True
94,1996-97,1997-03-14,,Utah,2,,Navy,,W,,75,61,14,,,True
95,1996-97,1997-03-14,,New Mexico,11,,Old Dominion,,W,,59,55,4,,,True
96,1996-97,1997-03-14,,Stanford,21,,Oklahoma,,W,,80,67,13,,,True
97,1996-97,1997-03-14,,Wake Forest,9,,Saint Mary's (CA),,W,,68,46,22,,,True
98,1996-97,1997-03-14,,Texas,,,Wisconsin,,W,,71,58,13,,,True
99,1996-97,1997-03-15,,Arizona,15,,College of Charleston,16,W,,73,69,4,,,True
100,1996-97,1997-03-15,,Saint Joseph's,12,,Boston College,23,W,,81,77,4,,1,True
101,1996-97,1997-03-15,,California,,,Villanova,20,W,,75,68,7,,,True
102,1996-97,1997-03-15,,Iowa State,18,,Cincinnati,10,W,,67,66,1,,,True
103,1996-97,1997-03-15,,North Carolina,4,,Colorado,24,W,,73,56,17,,,True
0,1996-97,1997-03-15,,Kentucky,5,,Iowa,,W,,75,69,6,,,True
1,1996-97,1997-03-15,,Kansas,1,,Purdue,,W,,75,61,14,,,True
2,1996-97,1997-03-15,,UCLA,7,,Xavier,13,W,,96,83,13,,,True
3,1996-97,1997-03-16,,Utah,2,,Charlotte,,W,,77,58,19,,,True
4,1996-97,1997-03-16,,Chattanooga,,,Illinois,19,W,,75,63,12,,,True
5,1996-97,1997-03-16,,Clemson,14,,Tulsa,,W,,65,59,6,,,True
6,1996-97,1997-03-16,,Texas,,,Coppin State,,W,,82,81,1,,,True
7,1996-97,1997-03-16,,Providence,,,Duke,8,W,,98,87,11,,,True
8,1996-97,1997-03-16,,Louisville,25,,New Mexico,11,W,,64,63,1,,,True
9,1996-97,1997-03-16,,Minnesota,3,,Temple,,W,,76,57,19,,,True
10,1996-97,1997-03-16,,Stanford,21,,Wake Forest,9,W,,72,66,6,,,True
11,1996-97,1997-03-20,,Minnesota,3,,Clemson,14,W,,90,84,6,,2,True
12,1996-97,1997-03-20,,UCLA,7,,Iowa State,18,W,,74,73,1,,1,True
13,1996-97,1997-03-20,,Kentucky,5,,Saint Joseph's,12,W,,83,68,15,,,True
14,1996-97,1997-03-20,,Utah,2,,Stanford,21,W,,82,77,5,,1,True
15,1996-97,1997-03-21,,Arizona,15,,Kansas,1,W,,85,82,3,,,True
16,1996-97,1997-03-21,,North Carolina,4,,California,,W,,63,57,6,,,True
17,1996-97,1997-03-21,,Providence,,,Chattanooga,,W,,71,65,6,,,True
18,1996-97,1997-03-21,,Louisville,25,,Texas,,W,,78,63,15,,,True
19,1996-97,1997-03-22,,Kentucky,5,,Utah,2,W,,72,59,13,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1996-97,1997-03-22,,Minnesota,3,,UCLA,7,W,,80,72,8,,,True
22,1996-97,1997-03-23,,Arizona,15,,Providence,,W,,96,92,4,,1,True
23,1996-97,1997-03-23,,North Carolina,4,,Louisville,25,W,,97,74,23,,,True
24,1996-97,1997-03-29,,Arizona,15,,North Carolina,4,W,,66,58,8,,,True
25,1996-97,1997-03-29,,Kentucky,5,,Minnesota,3,W,,78,69,9,,,True
26,1996-97,1997-03-31,,Arizona,15,,Kentucky,5,W,,84,79,5,,1,True
0,1996-97,1997-03-13,,Arizona,15,,South Alabama,,W,,65,57,8,,,True
1,1996-97,1997-03-13,,Boston College,23,,Valparaiso,,W,,73,66,7,,,True
2,1996-97,1997-03-13,,Cincinnati,10,,Butler,,W,,86,69,17,,,True
3,1996-97,1997-03-13,,California,,,Princeton,,W,,55,52,3,,,True
4,1996-97,1997-03-13,,UCLA,7,,Charleston Southern,,W,,109,75,34,,,True
5,1996-97,1997-03-13,,College of Charleston,16,,Maryland,22,W,,75,66,9,,,True
6,1996-97,1997-03-13,,Colorado,24,,Indiana,,W,,80,62,18,,,True
7,1996-97,1997-03-13,,North Carolina,4,,Fairfield,,W,,82,74,8,,,True
8,1996-97,1997-03-13,,Iowa State,18,,Illinois State,,W,,69,57,12,,,True
9,1996-97,1997-03-13,,Iowa,,,Virginia,,W,,73,60,13,,,True
10,1996-97,1997-03-13,,Kansas,1,,Jackson State,,W,,78,64,14,,,True
11,1996-97,1997-03-13,,Kentucky,5,,Montana,,W,,92,54,38,,,True
12,1996-97,1997-03-13,,Villanova,20,,Long Island University,,W,,101,91,10,,,True
13,1996-97,1997-03-13,,Saint Joseph's,12,,Pacific,,W,,75,65,10,,,True
14,1996-97,1997-03-13,,Purdue,,,Rhode Island,,W,,83,76,7,,1,True
15,1996-97,1997-03-13,,Xavier,13,,Vanderbilt,,W,,80,68,12,,,True
16,1996-97,1997-03-14,,Tulsa,,,Boston University,,W,,81,52,29,,,True
17,1996-97,1997-03-14,,Charlotte,,,Georgetown,,W,,79,67,12,,,True
18,1996-97,1997-03-14,,Chattanooga,,,Georgia,17,W,,73,70,3,,,True
19,1996-97,1997-03-14,,Clemson,14,,Miami (OH),,W,,68,56,12,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1996-97,1997-03-14,,Coppin State,,,South Carolina,6,W,,78,65,13,,,True
22,1996-97,1997-03-14,,Duke,8,,Murray State,,W,,71,68,3,,,True
23,1996-97,1997-03-14,,Illinois,19,,Southern California,,W,,90,77,13,,,True
24,1996-97,1997-03-14,,Louisville,25,,Massachusetts,,W,,65,57,8,,,True
25,1996-97,1997-03-14,,Providence,,,Marquette,,W,,81,59,22,,,True
26,1996-97,1997-03-14,,Minnesota,3,,Texas State,,W,,78,46,32,,,True
27,1996-97,1997-03-14,,Temple,,,Mississippi,,W,,62,40,22,,,True
28,1996-97,1997-03-14,,Utah,2,,Navy,,W,,75,61,14,,,True
29,1996-97,1997-03-14,,New Mexico,11,,Old Dominion,,W,,59,55,4,,,True
30,1996-97,1997-03-14,,Stanford,21,,Oklahoma,,W,,80,67,13,,,True
31,1996-97,1997-03-14,,Wake Forest,9,,Saint Mary's (CA),,W,,68,46,22,,,True
32,1996-97,1997-03-14,,Texas,,,Wisconsin,,W,,71,58,13,,,True
33,1996-97,1997-03-15,,Arizona,15,,College of Charleston,16,W,,73,69,4,,,True
34,1996-97,1997-03-15,,Saint Joseph's,12,,Boston College,23,W,,81,77,4,,1,True
35,1996-97,1997-03-15,,California,,,Villanova,20,W,,75,68,7,,,True
36,1996-97,1997-03-15,,Iowa State,18,,Cincinnati,10,W,,67,66,1,,,True
37,1996-97,1997-03-15,,North Carolina,4,,Colorado,24,W,,73,56,17,,,True
38,1996-97,1997-03-15,,Kentucky,5,,Iowa,,W,,75,69,6,,,True
39,1996-97,1997-03-15,,Kansas,1,,Purdue,,W,,75,61,14,,,True
40,1996-97,1997-03-15,,UCLA,7,,Xavier,13,W,,96,83,13,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1996-97,1997-03-16,,Utah,2,,Charlotte,,W,,77,58,19,,,True
43,1996-97,1997-03-16,,Chattanooga,,,Illinois,19,W,,75,63,12,,,True
44,1996-97,1997-03-16,,Clemson,14,,Tulsa,,W,,65,59,6,,,True
45,1996-97,1997-03-16,,Texas,,,Coppin State,,W,,82,81,1,,,True
46,1996-97,1997-03-16,,Providence,,,Duke,8,W,,98,87,11,,,True
47,1996-97,1997-03-16,,Louisville,25,,New Mexico,11,W,,64,63,1,,,True
48,1996-97,1997-03-16,,Minnesota,3,,Temple,,W,,76,57,19,,,True
49,1996-97,1997-03-16,,Stanford,21,,Wake Forest,9,W,,72,66,6,,,True
50,1996-97,1997-03-20,,Minnesota,3,,Clemson,14,W,,90,84,6,,2,True
51,1996-97,1997-03-20,,UCLA,7,,Iowa State,18,W,,74,73,1,,1,True
52,1996-97,1997-03-20,,Kentucky,5,,Saint Joseph's,12,W,,83,68,15,,,True
53,1996-97,1997-03-20,,Utah,2,,Stanford,21,W,,82,77,5,,1,True
54,1996-97,1997-03-21,,Arizona,15,,Kansas,1,W,,85,82,3,,,True
55,1996-97,1997-03-21,,North Carolina,4,,California,,W,,63,57,6,,,True
56,1996-97,1997-03-21,,Providence,,,Chattanooga,,W,,71,65,6,,,True
57,1996-97,1997-03-21,,Louisville,25,,Texas,,W,,78,63,15,,,True
58,1996-97,1997-03-22,,Kentucky,5,,Utah,2,W,,72,59,13,,,True
59,1996-97,1997-03-22,,Minnesota,3,,UCLA,7,W,,80,72,8,,,True
60,1996-97,1997-03-23,,Arizona,15,,Providence,,W,,96,92,4,,1,True
61,1996-97,1997-03-23,,North Carolina,4,,Louisville,25,W,,97,74,23,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1996-97,1997-03-29,,Arizona,15,,North Carolina,4,W,,66,58,8,,,True
64,1996-97,1997-03-29,,Kentucky,5,,Minnesota,3,W,,78,69,9,,,True
65,1996-97,1997-03-31,,Arizona,15,,Kentucky,5,W,,84,79,5,,1,True
66,1997-98,1998-03-12,,Arizona,4,,Nicholls State,,W,,99,60,39,,,True
67,1997-98,1998-03-12,,Arkansas,17,,Nebraska,,W,,74,65,9,,,True
68,1997-98,1998-03-12,,Charlotte,,,Illinois-Chicago,,W,,77,62,15,,,True
69,1997-98,1998-03-12,,Cincinnati,9,,Northern Arizona,,W,,65,62,3,,,True
70,1997-98,1998-03-12,,Connecticut,6,,Fairleigh Dickinson,,W,,93,85,8,,,True
71,1997-98,1998-03-12,,Michigan State,16,,Eastern Michigan,,W,,83,71,12,,,True
72,1997-98,1998-03-12,,Illinois,22,,South Alabama,,W,,64,51,13,,,True
73,1997-98,1998-03-12,,Illinois State,,,Tennessee,,W,,82,81,1,,1,True
74,1997-98,1998-03-12,,Indiana,,,Oklahoma,,W,,94,87,7,,1,True
75,1997-98,1998-03-12,,Maryland,20,,Utah State,,W,,82,68,14,,,True
76,1997-98,1998-03-12,,North Carolina,1,,Navy,,W,,88,52,36,,,True
77,1997-98,1998-03-12,,Princeton,8,,Nevada-Las Vegas,,W,,69,57,12,,,True
78,1997-98,1998-03-12,,Richmond,,,South Carolina,14,W,,62,61,1,,,True
79,1997-98,1998-03-12,,Utah,7,,San Francisco,,W,,85,68,17,,,True
80,1997-98,1998-03-12,,West Virginia,,,Temple,24,W,,82,52,30,,,True
81,1997-98,1998-03-12,,Washington,,,Xavier,23,W,,69,68,1,,,True
82,1997-98,1998-03-13,,New Mexico,18,,Butler,,W,,79,62,17,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1997-98,1998-03-13,,Western Michigan,,,Clemson,,W,,75,72,3,,,True
85,1997-98,1998-03-13,,Stanford,10,,College of Charleston,,W,,67,57,10,,,True
86,1997-98,1998-03-13,,Michigan,12,,Davidson,,W,,80,61,19,,,True
87,1997-98,1998-03-13,,Purdue,11,,Delaware,,W,,95,56,39,,,True
88,1997-98,1998-03-13,,Detroit Mercy,,,St. John's (NY),,W,,66,64,2,,,True
89,1997-98,1998-03-13,,Duke,3,,Radford,,W,,99,63,36,,,True
90,1997-98,1998-03-13,,Florida State,,,TCU,15,W,,96,87,9,,,True
91,1997-98,1998-03-13,,Oklahoma State,,,George Washington,,W,,74,59,15,,,True
92,1997-98,1998-03-13,,Syracuse,21,,Iona,,W,,63,61,2,,,True
93,1997-98,1998-03-13,,Kansas,2,,Prairie View,,W,,110,52,58,,,True
94,1997-98,1998-03-13,,Kentucky,5,,South Carolina State,,W,,82,67,15,,,True
95,1997-98,1998-03-13,,Saint Louis,,,Massachusetts,,W,,51,46,5,,,True
96,1997-98,1998-03-13,,UCLA,19,,Miami (FL),,W,,65,62,3,,,True
97,1997-98,1998-03-13,,Valparaiso,,,Mississippi,13,W,,70,69,1,,,True
98,1997-98,1998-03-13,,Rhode Island,,,Murray State,25,W,,97,74,23,,,True
99,1997-98,1998-03-14,,Arizona,4,,Illinois State,,W,,82,49,33,,,True
100,1997-98,1998-03-14,,Utah,7,,Arkansas,17,W,,75,69,6,,,True
101,1997-98,1998-03-14,,North Carolina,1,,Charlotte,,W,,93,83,10,,1,True
102,1997-98,1998-03-14,,West Virginia,,,Cincinnati,9,W,,75,74,1,,,True
103,1997-98,1998-03-14,,Connecticut,6,,Indiana,,W,,78,68,10,,,True
0,1997-98,1998-03-14,,Maryland,20,,Illinois,22,W,,67,61,6,,,True
1,1997-98,1998-03-14,,Michigan State,16,,Princeton,8,W,,63,56,7,,,True
2,1997-98,1998-03-14,,Washington,,,Richmond,,W,,81,66,15,,,True
3,1997-98,1998-03-15,,Purdue,11,,Detroit Mercy,,W,,80,65,15,,,True
4,1997-98,1998-03-15,,Duke,3,,Oklahoma State,,W,,79,73,6,,,True
5,1997-98,1998-03-15,,Valparaiso,,,Florida State,,W,,83,77,6,,1,True
6,1997-98,1998-03-15,,Rhode Island,,,Kansas,2,W,,80,75,5,,,True
7,1997-98,1998-03-15,,Kentucky,5,,Saint Louis,,W,,88,61,27,,,True
8,1997-98,1998-03-15,,UCLA,19,,Michigan,12,W,,85,82,3,,,True
9,1997-98,1998-03-15,,Syracuse,21,,New Mexico,18,W,,56,46,10,,,True
10,1997-98,1998-03-15,,Stanford,10,,Western Michigan,,W,,83,65,18,,,True
11,1997-98,1998-03-19,,Arizona,4,,Maryland,20,W,,87,79,8,,,True
12,1997-98,1998-03-19,,Connecticut,6,,Washington,,W,,75,74,1,,,True
13,1997-98,1998-03-19,,North Carolina,1,,Michigan State,16,W,,73,58,15,,,True
14,1997-98,1998-03-19,,Utah,7,,West Virginia,,W,,65,62,3,,,True
15,1997-98,1998-03-20,,Duke,3,,Syracuse,21,W,,80,67,13,,,True
16,1997-98,1998-03-20,,Kentucky,5,,UCLA,19,W,,94,68,26,,,True
17,1997-98,1998-03-20,,Stanford,10,,Purdue,11,W,,67,59,8,,,True
18,1997-98,1998-03-20,,Rhode Island,,,Valparaiso,,W,,74,68,6,,,True
19,1997-98,1998-03-21,,Utah,7,,Arizona,4,W,,76,51,25,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1997-98,1998-03-21,,North Carolina,1,,Connecticut,6,W,,75,64,11,,,True
22,1997-98,1998-03-22,,Kentucky,5,,Duke,3,W,,86,84,2,,,True
23,1997-98,1998-03-22,,Stanford,10,,Rhode Island,,W,,79,77,2,,,True
24,1997-98,1998-03-28,,Kentucky,5,,Stanford,10,W,,86,85,1,,1,True
25,1997-98,1998-03-28,,Utah,7,,North Carolina,1,W,,65,59,6,,,True
26,1997-98,1998-03-30,,Kentucky,5,,Utah,7,W,,78,69,9,,,True
0,1997-98,1998-03-12,,Arizona,4,,Nicholls State,,W,,99,60,39,,,True
1,1997-98,1998-03-12,,Arkansas,17,,Nebraska,,W,,74,65,9,,,True
2,1997-98,1998-03-12,,Charlotte,,,Illinois-Chicago,,W,,77,62,15,,,True
3,1997-98,1998-03-12,,Cincinnati,9,,Northern Arizona,,W,,65,62,3,,,True
4,1997-98,1998-03-12,,Connecticut,6,,Fairleigh Dickinson,,W,,93,85,8,,,True
5,1997-98,1998-03-12,,Michigan State,16,,Eastern Michigan,,W,,83,71,12,,,True
6,1997-98,1998-03-12,,Illinois,22,,South Alabama,,W,,64,51,13,,,True
7,1997-98,1998-03-12,,Illinois State,,,Tennessee,,W,,82,81,1,,1,True
8,1997-98,1998-03-12,,Indiana,,,Oklahoma,,W,,94,87,7,,1,True
9,1997-98,1998-03-12,,Maryland,20,,Utah State,,W,,82,68,14,,,True
10,1997-98,1998-03-12,,North Carolina,1,,Navy,,W,,88,52,36,,,True
11,1997-98,1998-03-12,,Princeton,8,,Nevada-Las Vegas,,W,,69,57,12,,,True
12,1997-98,1998-03-12,,Richmond,,,South Carolina,14,W,,62,61,1,,,True
13,1997-98,1998-03-12,,Utah,7,,San Francisco,,W,,85,68,17,,,True
14,1997-98,1998-03-12,,West Virginia,,,Temple,24,W,,82,52,30,,,True
15,1997-98,1998-03-12,,Washington,,,Xavier,23,W,,69,68,1,,,True
16,1997-98,1998-03-13,,New Mexico,18,,Butler,,W,,79,62,17,,,True
17,1997-98,1998-03-13,,Western Michigan,,,Clemson,,W,,75,72,3,,,True
18,1997-98,1998-03-13,,Stanford,10,,College of Charleston,,W,,67,57,10,,,True
19,1997-98,1998-03-13,,Michigan,12,,Davidson,,W,,80,61,19,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1997-98,1998-03-13,,Purdue,11,,Delaware,,W,,95,56,39,,,True
22,1997-98,1998-03-13,,Detroit Mercy,,,St. John's (NY),,W,,66,64,2,,,True
23,1997-98,1998-03-13,,Duke,3,,Radford,,W,,99,63,36,,,True
24,1997-98,1998-03-13,,Florida State,,,TCU,15,W,,96,87,9,,,True
25,1997-98,1998-03-13,,Oklahoma State,,,George Washington,,W,,74,59,15,,,True
26,1997-98,1998-03-13,,Syracuse,21,,Iona,,W,,63,61,2,,,True
27,1997-98,1998-03-13,,Kansas,2,,Prairie View,,W,,110,52,58,,,True
28,1997-98,1998-03-13,,Kentucky,5,,South Carolina State,,W,,82,67,15,,,True
29,1997-98,1998-03-13,,Saint Louis,,,Massachusetts,,W,,51,46,5,,,True
30,1997-98,1998-03-13,,UCLA,19,,Miami (FL),,W,,65,62,3,,,True
31,1997-98,1998-03-13,,Valparaiso,,,Mississippi,13,W,,70,69,1,,,True
32,1997-98,1998-03-13,,Rhode Island,,,Murray State,25,W,,97,74,23,,,True
33,1997-98,1998-03-14,,Arizona,4,,Illinois State,,W,,82,49,33,,,True
34,1997-98,1998-03-14,,Utah,7,,Arkansas,17,W,,75,69,6,,,True
35,1997-98,1998-03-14,,North Carolina,1,,Charlotte,,W,,93,83,10,,1,True
36,1997-98,1998-03-14,,West Virginia,,,Cincinnati,9,W,,75,74,1,,,True
37,1997-98,1998-03-14,,Connecticut,6,,Indiana,,W,,78,68,10,,,True
38,1997-98,1998-03-14,,Maryland,20,,Illinois,22,W,,67,61,6,,,True
39,1997-98,1998-03-14,,Michigan State,16,,Princeton,8,W,,63,56,7,,,True
40,1997-98,1998-03-14,,Washington,,,Richmond,,W,,81,66,15,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1997-98,1998-03-15,,Purdue,11,,Detroit Mercy,,W,,80,65,15,,,True
43,1997-98,1998-03-15,,Duke,3,,Oklahoma State,,W,,79,73,6,,,True
44,1997-98,1998-03-15,,Valparaiso,,,Florida State,,W,,83,77,6,,1,True
45,1997-98,1998-03-15,,Rhode Island,,,Kansas,2,W,,80,75,5,,,True
46,1997-98,1998-03-15,,Kentucky,5,,Saint Louis,,W,,88,61,27,,,True
47,1997-98,1998-03-15,,UCLA,19,,Michigan,12,W,,85,82,3,,,True
48,1997-98,1998-03-15,,Syracuse,21,,New Mexico,18,W,,56,46,10,,,True
49,1997-98,1998-03-15,,Stanford,10,,Western Michigan,,W,,83,65,18,,,True
50,1997-98,1998-03-19,,Arizona,4,,Maryland,20,W,,87,79,8,,,True
51,1997-98,1998-03-19,,Connecticut,6,,Washington,,W,,75,74,1,,,True
