,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,playoff
24,2017-18,2018-03-23,,Kansas,4,,Clemson,20,W,,80,76,4,,,True
25,2017-18,2018-03-23,,Villanova,2,,West Virginia,15,W,,90,78,12,,,True
26,2017-18,2018-03-23,,Duke,9,,Syracuse,,W,,69,65,4,,,True
27,2017-18,2018-03-23,,Texas Tech,14,,Purdue,11,W,,78,65,13,,,True
28,2017-18,2018-03-24,,Loyola (IL),,,Kansas State,,W,,78,62,16,,,True
29,2017-18,2018-03-24,,Michigan,7,,Florida State,,W,,58,54,4,,,True
30,2017-18,2018-03-25,,Villanova,2,,Texas Tech,14,W,,71,59,12,,,True
31,2017-18,2018-03-25,,Kansas,4,,Duke,9,W,,85,81,4,,1,True
32,2017-18,2018-03-31,,Michigan,7,,Loyola (IL),,W,,69,57,12,,,True
33,2017-18,2018-03-31,,Villanova,2,,Kansas,4,W,,95,79,16,,,True
34,2017-18,2018-04-02,,Villanova,2,,Michigan,7,W,,79,62,17,,,True
0,2017-18,2018-03-13,,Radford,,,Long Island University,,W,,71,61,10,,,True
1,2017-18,2018-03-13,,St. Bonaventure,,,UCLA,,W,,65,58,7,,,True
2,2017-18,2018-03-14,,Texas Southern,,,North Carolina Central,,W,,64,46,18,,,True
3,2017-18,2018-03-14,,Syracuse,,,Arizona State,,W,,60,56,4,,,True
4,2017-18,2018-03-15,,Rhode Island,,,Oklahoma,,W,,83,78,5,,1,True
5,2017-18,2018-03-15,,Tennessee,13,,Wright State,,W,,73,47,26,,,True
6,2017-18,2018-03-15,,Gonzaga,8,,UNC Greensboro,,W,,68,64,4,,,True
7,2017-18,2018-03-15,,Duke,9,,Iona,,W,,89,67,22,,,True
8,2017-18,2018-03-15,,Kansas,4,,Pennsylvania,,W,,76,60,16,,,True
9,2017-18,2018-03-15,,Loyola (IL),,,Miami (FL),22,W,,64,62,2,,,True
10,2017-18,2018-03-15,,Ohio State,17,,South Dakota State,,W,,81,73,8,,,True
11,2017-18,2018-03-15,,Seton Hall,,,NC State,,W,,94,83,11,,,True
12,2017-18,2018-03-15,,Villanova,2,,Radford,,W,,87,61,26,,,True
13,2017-18,2018-03-15,,Houston,21,,San Diego State,,W,,67,65,2,,,True
14,2017-18,2018-03-15,,Kentucky,18,,Davidson,,W,,78,73,5,,,True
15,2017-18,2018-03-15,,Texas Tech,14,,Stephen F. Austin,,W,,70,60,10,,,True
16,2017-18,2018-03-15,,Buffalo,,,Arizona,12,W,,89,68,21,,,True
17,2017-18,2018-03-15,,Florida,23,,St. Bonaventure,,W,,77,62,15,,,True
18,2017-18,2018-03-15,,Michigan,7,,Montana,,W,,61,47,14,,,True
19,2017-18,2018-03-15,,Alabama,,,Virginia Tech,,W,,86,83,3,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,2017-18,2018-03-16,,Purdue,11,,Cal State Fullerton,,W,,74,48,26,,,True
22,2017-18,2018-03-16,,Texas A&M,,,Providence,,W,,73,69,4,,,True
23,2017-18,2018-03-16,,Marshall,,,Wichita State,16,W,,81,75,6,,,True
24,2017-18,2018-03-16,,Cincinnati,6,,Georgia State,,W,,68,53,15,,,True
25,2017-18,2018-03-16,,North Carolina,10,,Lipscomb,,W,,84,66,18,,,True
26,2017-18,2018-03-16,,Butler,,,Arkansas,,W,,79,62,17,,,True
27,2017-18,2018-03-16,,Nevada,24,,Texas,,W,,87,83,4,,1,True
28,2017-18,2018-03-16,,West Virginia,15,,Murray State,,W,,85,68,17,,,True
29,2017-18,2018-03-16,,Kansas State,,,Creighton,,W,,69,59,10,,,True
30,2017-18,2018-03-16,,Auburn,19,,College of Charleston,,W,,62,58,4,,,True
31,2017-18,2018-03-16,,Michigan State,5,,Bucknell,,W,,82,78,4,,,True
32,2017-18,2018-03-16,,Xavier,3,,Texas Southern,,W,,102,83,19,,,True
33,2017-18,2018-03-16,,Clemson,20,,New Mexico State,,W,,79,68,11,,,True
34,2017-18,2018-03-16,,Florida State,,,Missouri,,W,,67,54,13,,,True
35,2017-18,2018-03-16,,Syracuse,,,TCU,,W,,57,52,5,,,True
36,2017-18,2018-03-16,,Maryland-Baltimore County,,,Virginia,1,W,,74,54,20,,,True
37,2017-18,2018-03-17,,Villanova,2,,Alabama,,W,,81,58,23,,,True
38,2017-18,2018-03-17,,Duke,9,,Rhode Island,,W,,87,62,25,,,True
39,2017-18,2018-03-17,,Kentucky,18,,Buffalo,,W,,95,75,20,,,True
40,2017-18,2018-03-17,,Loyola (IL),,,Tennessee,13,W,,63,62,1,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,2017-18,2018-03-17,,Gonzaga,8,,Ohio State,17,W,,90,84,6,,,True
43,2017-18,2018-03-17,,Kansas,4,,Seton Hall,,W,,83,79,4,,,True
44,2017-18,2018-03-17,,Texas Tech,14,,Florida,23,W,,69,66,3,,,True
45,2017-18,2018-03-17,,Michigan,7,,Houston,21,W,,64,63,1,,,True
46,2017-18,2018-03-18,,Purdue,11,,Butler,,W,,76,73,3,,,True
47,2017-18,2018-03-18,,Syracuse,,,Michigan State,5,W,,55,53,2,,,True
48,2017-18,2018-03-18,,Texas A&M,,,North Carolina,10,W,,86,65,21,,,True
49,2017-18,2018-03-18,,Nevada,24,,Cincinnati,6,W,,75,73,2,,,True
50,2017-18,2018-03-18,,Clemson,20,,Auburn,19,W,,84,53,31,,,True
51,2017-18,2018-03-18,,Kansas State,,,Maryland-Baltimore County,,W,,50,43,7,,,True
52,2017-18,2018-03-18,,Florida State,,,Xavier,3,W,,75,70,5,,,True
53,2017-18,2018-03-18,,West Virginia,15,,Marshall,,W,,94,71,23,,,True
54,2017-18,2018-03-22,,Michigan,7,,Texas A&M,,W,,99,72,27,,,True
55,2017-18,2018-03-22,,Loyola (IL),,,Nevada,24,W,,69,68,1,,,True
56,2017-18,2018-03-22,,Kansas State,,,Kentucky,18,W,,61,58,3,,,True
57,2017-18,2018-03-22,,Florida State,,,Gonzaga,8,W,,75,60,15,,,True
58,2017-18,2018-03-23,,Kansas,4,,Clemson,20,W,,80,76,4,,,True
59,2017-18,2018-03-23,,Villanova,2,,West Virginia,15,W,,90,78,12,,,True
60,2017-18,2018-03-23,,Duke,9,,Syracuse,,W,,69,65,4,,,True
61,2017-18,2018-03-23,,Texas Tech,14,,Purdue,11,W,,78,65,13,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,2017-18,2018-03-24,,Loyola (IL),,,Kansas State,,W,,78,62,16,,,True
64,2017-18,2018-03-24,,Michigan,7,,Florida State,,W,,58,54,4,,,True
65,2017-18,2018-03-25,,Villanova,2,,Texas Tech,14,W,,71,59,12,,,True
66,2017-18,2018-03-25,,Kansas,4,,Duke,9,W,,85,81,4,,1,True
67,2017-18,2018-03-31,,Michigan,7,,Loyola (IL),,W,,69,57,12,,,True
68,2017-18,2018-03-31,,Villanova,2,,Kansas,4,W,,95,79,16,,,True
69,2017-18,2018-04-02,,Villanova,2,,Michigan,7,W,,79,62,17,,,True
70,2018-19,2019-03-19,,Fairleigh Dickinson,,,Prairie View,,W,,82,76,6,,,True
71,2018-19,2019-03-19,,Belmont,,,Temple,,W,,81,70,11,,,True
72,2018-19,2019-03-20,,North Dakota State,,,North Carolina Central,,W,,78,74,4,,,True
73,2018-19,2019-03-20,,Arizona State,,,St. John's (NY),,W,,74,65,9,,,True
74,2018-19,2019-03-21,,Louisiana State,12,,Yale,,W,,79,74,5,,,True
75,2018-19,2019-03-21,,Minnesota,,,Louisville,,W,,86,76,10,,,True
76,2018-19,2019-03-21,,Auburn,14,,New Mexico State,,W,,78,77,1,,,True
77,2018-19,2019-03-21,,Florida State,10,,Vermont,,W,,76,69,7,,,True
78,2018-19,2019-03-21,,Michigan State,5,,Bradley,,W,,76,65,11,,,True
79,2018-19,2019-03-21,,Maryland,,,Belmont,,W,,79,77,2,,,True
80,2018-19,2019-03-21,,Kansas,17,,Northeastern,,W,,87,53,34,,,True
81,2018-19,2019-03-21,,Murray State,,,Marquette,,W,,83,64,19,,,True
82,2018-19,2019-03-21,,Florida,,,Nevada,20,W,,70,61,9,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,2018-19,2019-03-21,,Gonzaga,4,,Fairleigh Dickinson,,W,,87,49,38,,,True
85,2018-19,2019-03-21,,Kentucky,7,,Abilene Christian,,W,,79,44,35,,,True
86,2018-19,2019-03-21,,Villanova,23,,Saint Mary's (CA),,W,,61,57,4,,,True
87,2018-19,2019-03-21,,Michigan,8,,Montana,,W,,74,55,19,,,True
88,2018-19,2019-03-21,,Purdue,13,,Old Dominion,,W,,61,48,13,,,True
89,2018-19,2019-03-21,,Baylor,,,Syracuse,,W,,78,69,9,,,True
90,2018-19,2019-03-21,,Wofford,19,,Seton Hall,,W,,84,68,16,,,True
91,2018-19,2019-03-22,,Iowa,,,Cincinnati,22,W,,79,72,7,,,True
92,2018-19,2019-03-22,,Oklahoma,,,Mississippi,,W,,95,72,23,,,True
93,2018-19,2019-03-22,,Texas Tech,9,,Northern Kentucky,,W,,72,57,15,,,True
94,2018-19,2019-03-22,,UC Irvine,,,Kansas State,18,W,,70,64,6,,,True
95,2018-19,2019-03-22,,Tennessee,6,,Colgate,,W,,77,70,7,,,True
96,2018-19,2019-03-22,,Virginia,2,,Gardner-Webb,,W,,71,56,15,,,True
97,2018-19,2019-03-22,,Buffalo,15,,Arizona State,,W,,91,74,17,,,True
98,2018-19,2019-03-22,,Oregon,,,Wisconsin,21,W,,72,54,18,,,True
99,2018-19,2019-03-22,,Washington,,,Utah State,25,W,,78,61,17,,,True
100,2018-19,2019-03-22,,Duke,1,,North Dakota State,,W,,85,62,23,,,True
101,2018-19,2019-03-22,,Houston,11,,Georgia State,,W,,84,55,29,,,True
102,2018-19,2019-03-22,,Liberty,,,Mississippi State,,W,,80,76,4,,,True
103,2018-19,2019-03-22,,Ohio State,,,Iowa State,24,W,,62,59,3,,,True
0,2018-19,2019-03-22,,North Carolina,3,,Iona,,W,,88,73,15,,,True
1,2018-19,2019-03-22,,Central Florida,,,Virginia Commonwealth,,W,,73,58,15,,,True
2,2018-19,2019-03-22,,Virginia Tech,16,,Saint Louis,,W,,66,52,14,,,True
3,2018-19,2019-03-23,,Louisiana State,12,,Maryland,,W,,69,67,2,,,True
4,2018-19,2019-03-23,,Kentucky,7,,Wofford,19,W,,62,56,6,,,True
5,2018-19,2019-03-23,,Michigan,8,,Florida,,W,,64,49,15,,,True
6,2018-19,2019-03-23,,Florida State,10,,Murray State,,W,,90,62,28,,,True
7,2018-19,2019-03-23,,Gonzaga,4,,Baylor,,W,,83,71,12,,,True
8,2018-19,2019-03-23,,Michigan State,5,,Minnesota,,W,,70,50,20,,,True
9,2018-19,2019-03-23,,Purdue,13,,Villanova,23,W,,87,61,26,,,True
10,2018-19,2019-03-23,,Auburn,14,,Kansas,17,W,,89,75,14,,,True
11,2018-19,2019-03-24,,Tennessee,6,,Iowa,,W,,83,77,6,,1,True
12,2018-19,2019-03-24,,North Carolina,3,,Washington,,W,,81,59,22,,,True
13,2018-19,2019-03-24,,Duke,1,,Central Florida,,W,,77,76,1,,,True
14,2018-19,2019-03-24,,Texas Tech,9,,Buffalo,15,W,,78,58,20,,,True
15,2018-19,2019-03-24,,Virginia,2,,Oklahoma,,W,,63,51,12,,,True
16,2018-19,2019-03-24,,Virginia Tech,16,,Liberty,,W,,67,58,9,,,True
17,2018-19,2019-03-24,,Houston,11,,Ohio State,,W,,74,59,15,,,True
18,2018-19,2019-03-24,,Oregon,,,UC Irvine,,W,,73,54,19,,,True
19,2018-19,2019-03-28,,Gonzaga,4,,Florida State,10,W,,72,58,14,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,2018-19,2019-03-28,,Purdue,13,,Tennessee,6,W,,99,94,5,,1,True
22,2018-19,2019-03-28,,Texas Tech,9,,Michigan,8,W,,63,44,19,,,True
23,2018-19,2019-03-28,,Virginia,2,,Oregon,,W,,53,49,4,,,True
24,2018-19,2019-03-29,,Michigan State,5,,Louisiana State,12,W,,80,63,17,,,True
25,2018-19,2019-03-29,,Auburn,14,,North Carolina,3,W,,97,80,17,,,True
26,2018-19,2019-03-29,,Duke,1,,Virginia Tech,16,W,,75,73,2,,,True
27,2018-19,2019-03-29,,Kentucky,7,,Houston,11,W,,62,58,4,,,True
28,2018-19,2019-03-30,,Texas Tech,9,,Gonzaga,4,W,,75,69,6,,,True
29,2018-19,2019-03-30,,Virginia,2,,Purdue,13,W,,80,75,5,,1,True
30,2018-19,2019-03-31,,Auburn,14,,Kentucky,7,W,,77,71,6,,1,True
31,2018-19,2019-03-31,,Michigan State,5,,Duke,1,W,,68,67,1,,,True
32,2018-19,2019-04-06,,Virginia,2,,Auburn,14,W,,63,62,1,,,True
33,2018-19,2019-04-06,,Texas Tech,9,,Michigan State,5,W,,61,51,10,,,True
34,2018-19,2019-04-08,,Virginia,2,,Texas Tech,9,W,,85,77,8,,1,True
0,2018-19,2019-03-19,,Fairleigh Dickinson,,,Prairie View,,W,,82,76,6,,,True
1,2018-19,2019-03-19,,Belmont,,,Temple,,W,,81,70,11,,,True
2,2018-19,2019-03-20,,North Dakota State,,,North Carolina Central,,W,,78,74,4,,,True
3,2018-19,2019-03-20,,Arizona State,,,St. John's (NY),,W,,74,65,9,,,True
4,2018-19,2019-03-21,,Louisiana State,12,,Yale,,W,,79,74,5,,,True
5,2018-19,2019-03-21,,Minnesota,,,Louisville,,W,,86,76,10,,,True
6,2018-19,2019-03-21,,Auburn,14,,New Mexico State,,W,,78,77,1,,,True
7,2018-19,2019-03-21,,Florida State,10,,Vermont,,W,,76,69,7,,,True
8,2018-19,2019-03-21,,Michigan State,5,,Bradley,,W,,76,65,11,,,True
9,2018-19,2019-03-21,,Maryland,,,Belmont,,W,,79,77,2,,,True
10,2018-19,2019-03-21,,Kansas,17,,Northeastern,,W,,87,53,34,,,True
11,2018-19,2019-03-21,,Murray State,,,Marquette,,W,,83,64,19,,,True
12,2018-19,2019-03-21,,Florida,,,Nevada,20,W,,70,61,9,,,True
13,2018-19,2019-03-21,,Gonzaga,4,,Fairleigh Dickinson,,W,,87,49,38,,,True
14,2018-19,2019-03-21,,Kentucky,7,,Abilene Christian,,W,,79,44,35,,,True
15,2018-19,2019-03-21,,Villanova,23,,Saint Mary's (CA),,W,,61,57,4,,,True
16,2018-19,2019-03-21,,Michigan,8,,Montana,,W,,74,55,19,,,True
17,2018-19,2019-03-21,,Purdue,13,,Old Dominion,,W,,61,48,13,,,True
18,2018-19,2019-03-21,,Baylor,,,Syracuse,,W,,78,69,9,,,True
19,2018-19,2019-03-21,,Wofford,19,,Seton Hall,,W,,84,68,16,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,2018-19,2019-03-22,,Iowa,,,Cincinnati,22,W,,79,72,7,,,True
22,2018-19,2019-03-22,,Oklahoma,,,Mississippi,,W,,95,72,23,,,True
23,2018-19,2019-03-22,,Texas Tech,9,,Northern Kentucky,,W,,72,57,15,,,True
24,2018-19,2019-03-22,,UC Irvine,,,Kansas State,18,W,,70,64,6,,,True
25,2018-19,2019-03-22,,Tennessee,6,,Colgate,,W,,77,70,7,,,True
26,2018-19,2019-03-22,,Virginia,2,,Gardner-Webb,,W,,71,56,15,,,True
27,2018-19,2019-03-22,,Buffalo,15,,Arizona State,,W,,91,74,17,,,True
28,2018-19,2019-03-22,,Oregon,,,Wisconsin,21,W,,72,54,18,,,True
29,2018-19,2019-03-22,,Washington,,,Utah State,25,W,,78,61,17,,,True
30,2018-19,2019-03-22,,Duke,1,,North Dakota State,,W,,85,62,23,,,True
31,2018-19,2019-03-22,,Houston,11,,Georgia State,,W,,84,55,29,,,True
32,2018-19,2019-03-22,,Liberty,,,Mississippi State,,W,,80,76,4,,,True
33,2018-19,2019-03-22,,Ohio State,,,Iowa State,24,W,,62,59,3,,,True
34,2018-19,2019-03-22,,North Carolina,3,,Iona,,W,,88,73,15,,,True
35,2018-19,2019-03-22,,Central Florida,,,Virginia Commonwealth,,W,,73,58,15,,,True
36,2018-19,2019-03-22,,Virginia Tech,16,,Saint Louis,,W,,66,52,14,,,True
37,2018-19,2019-03-23,,Louisiana State,12,,Maryland,,W,,69,67,2,,,True
38,2018-19,2019-03-23,,Kentucky,7,,Wofford,19,W,,62,56,6,,,True
39,2018-19,2019-03-23,,Michigan,8,,Florida,,W,,64,49,15,,,True
40,2018-19,2019-03-23,,Florida State,10,,Murray State,,W,,90,62,28,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,2018-19,2019-03-23,,Gonzaga,4,,Baylor,,W,,83,71,12,,,True
43,2018-19,2019-03-23,,Michigan State,5,,Minnesota,,W,,70,50,20,,,True
44,2018-19,2019-03-23,,Purdue,13,,Villanova,23,W,,87,61,26,,,True
45,2018-19,2019-03-23,,Auburn,14,,Kansas,17,W,,89,75,14,,,True
46,2018-19,2019-03-24,,Tennessee,6,,Iowa,,W,,83,77,6,,1,True
47,2018-19,2019-03-24,,North Carolina,3,,Washington,,W,,81,59,22,,,True
48,2018-19,2019-03-24,,Duke,1,,Central Florida,,W,,77,76,1,,,True
49,2018-19,2019-03-24,,Texas Tech,9,,Buffalo,15,W,,78,58,20,,,True
50,2018-19,2019-03-24,,Virginia,2,,Oklahoma,,W,,63,51,12,,,True
51,2018-19,2019-03-24,,Virginia Tech,16,,Liberty,,W,,67,58,9,,,True
52,2018-19,2019-03-24,,Houston,11,,Ohio State,,W,,74,59,15,,,True
53,2018-19,2019-03-24,,Oregon,,,UC Irvine,,W,,73,54,19,,,True
54,2018-19,2019-03-28,,Gonzaga,4,,Florida State,10,W,,72,58,14,,,True
55,2018-19,2019-03-28,,Purdue,13,,Tennessee,6,W,,99,94,5,,1,True
56,2018-19,2019-03-28,,Texas Tech,9,,Michigan,8,W,,63,44,19,,,True
57,2018-19,2019-03-28,,Virginia,2,,Oregon,,W,,53,49,4,,,True
58,2018-19,2019-03-29,,Michigan State,5,,Louisiana State,12,W,,80,63,17,,,True
59,2018-19,2019-03-29,,Auburn,14,,North Carolina,3,W,,97,80,17,,,True
60,2018-19,2019-03-29,,Duke,1,,Virginia Tech,16,W,,75,73,2,,,True
61,2018-19,2019-03-29,,Kentucky,7,,Houston,11,W,,62,58,4,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,2018-19,2019-03-30,,Texas Tech,9,,Gonzaga,4,W,,75,69,6,,,True
64,2018-19,2019-03-30,,Virginia,2,,Purdue,13,W,,80,75,5,,1,True
65,2018-19,2019-03-31,,Auburn,14,,Kentucky,7,W,,77,71,6,,1,True
66,2018-19,2019-03-31,,Michigan State,5,,Duke,1,W,,68,67,1,,,True
67,2018-19,2019-04-06,,Virginia,2,,Auburn,14,W,,63,62,1,,,True
68,2018-19,2019-04-06,,Texas Tech,9,,Michigan State,5,W,,61,51,10,,,True
69,2018-19,2019-04-08,,Virginia,2,,Texas Tech,9,W,,85,77,8,,1,True
0,2020-21,2021-03-18,,Texas Southern,,,Mount St. Mary's,,W,,60,52,8,,,True
1,2020-21,2021-03-18,,Drake,,,Wichita State,,W,,53,52,1,,,True
2,2020-21,2021-03-18,,Norfolk State,,,Appalachian State,,W,,54,53,1,,,True
3,2020-21,2021-03-18,,UCLA,,,Michigan State,,W,,86,80,6,,1,True
4,2020-21,2021-03-19,,Arkansas,10,,Colgate,,W,,85,68,17,,,True
5,2020-21,2021-03-19,,Florida,,,Virginia Tech,25,W,,75,70,5,,1,True
6,2020-21,2021-03-19,,Illinois,2,,Drexel,,W,,78,49,29,,,True
7,2020-21,2021-03-19,,Texas Tech,21,,Utah State,,W,,65,53,12,,,True
8,2020-21,2021-03-19,,Baylor,3,,Hartford,,W,,79,55,24,,,True
9,2020-21,2021-03-19,,Oral Roberts,,,Ohio State,7,W,,75,72,3,,1,True
10,2020-21,2021-03-19,,Loyola (IL),17,,Georgia Tech,,W,,71,60,11,,,True
11,2020-21,2021-03-19,,Oregon State,,,Tennessee,,W,,70,56,14,,,True
12,2020-21,2021-03-19,,Oklahoma State,11,,Liberty,,W,,69,60,9,,,True
13,2020-21,2021-03-19,,Houston,6,,Cleveland State,,W,,87,56,31,,,True
14,2020-21,2021-03-19,,Wisconsin,,,North Carolina,,W,,85,62,23,,,True
15,2020-21,2021-03-19,,North Texas,,,Purdue,20,W,,78,69,9,,1,True
16,2020-21,2021-03-19,,Rutgers,,,Clemson,,W,,60,56,4,,,True
17,2020-21,2021-03-19,,Syracuse,,,San Diego State,16,W,,78,62,16,,,True
18,2020-21,2021-03-19,,Villanova,18,,Winthrop,,W,,73,63,10,,,True
19,2020-21,2021-03-19,,West Virginia,13,,Morehead State,,W,,84,67,17,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,2020-21,2021-03-20,,Colorado,22,,Georgetown,,W,,96,73,23,,,True
22,2020-21,2021-03-20,,Florida State,14,,UNC Greensboro,,W,,64,54,10,,,True
23,2020-21,2021-03-20,,Kansas,12,,Eastern Washington,,W,,93,84,9,,,True
24,2020-21,2021-03-20,,Louisiana State,,,St. Bonaventure,,W,,76,61,15,,,True
25,2020-21,2021-03-20,,Creighton,19,,UC Santa Barbara,,W,,63,62,1,,,True
26,2020-21,2021-03-20,,Michigan,4,,Texas Southern,,W,,82,66,16,,,True
27,2020-21,2021-03-20,,Alabama,5,,Iona,,W,,68,55,13,,,True
28,2020-21,2021-03-20,,Southern California,24,,Drake,,W,,72,56,16,,,True
29,2020-21,2021-03-20,,Iowa,8,,Grand Canyon,,W,,86,74,12,,,True
30,2020-21,2021-03-20,,Maryland,,,Connecticut,,W,,63,54,9,,,True
31,2020-21,2021-03-20,,Oklahoma,,,Missouri,,W,,72,68,4,,,True
32,2020-21,2021-03-20,,Ohio,,,Virginia,15,W,,62,58,4,,,True
33,2020-21,2021-03-20,,UCLA,,,Brigham Young,23,W,,73,62,11,,,True
34,2020-21,2021-03-20,,Gonzaga,1,,Norfolk State,,W,,98,55,43,,,True
35,2020-21,2021-03-20,,Abilene Christian,,,Texas,9,W,,53,52,1,,,True
36,2020-21,2021-03-21,,Loyola (IL),17,,Illinois,2,W,,71,58,13,,,True
37,2020-21,2021-03-21,,Baylor,3,,Wisconsin,,W,,76,63,13,,,True
38,2020-21,2021-03-21,,Syracuse,,,West Virginia,13,W,,75,72,3,,,True
39,2020-21,2021-03-21,,Arkansas,10,,Texas Tech,21,W,,68,66,2,,,True
40,2020-21,2021-03-21,,Oral Roberts,,,Florida,,W,,81,78,3,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,2020-21,2021-03-21,,Houston,6,,Rutgers,,W,,63,60,3,,,True
43,2020-21,2021-03-21,,Villanova,18,,North Texas,,W,,84,61,23,,,True
44,2020-21,2021-03-21,,Oregon State,,,Oklahoma State,11,W,,80,70,10,,,True
45,2020-21,2021-03-22,,Oregon,,,Iowa,8,W,,95,80,15,,,True
46,2020-21,2021-03-22,,Gonzaga,1,,Oklahoma,,W,,87,71,16,,,True
47,2020-21,2021-03-22,,UCLA,,,Abilene Christian,,W,,67,47,20,,,True
48,2020-21,2021-03-22,,Creighton,19,,Ohio,,W,,72,58,14,,,True
49,2020-21,2021-03-22,,Florida State,14,,Colorado,22,W,,71,53,18,,,True
50,2020-21,2021-03-22,,Michigan,4,,Louisiana State,,W,,86,78,8,,,True
51,2020-21,2021-03-22,,Alabama,5,,Maryland,,W,,96,77,19,,,True
52,2020-21,2021-03-22,,Southern California,24,,Kansas,12,W,,85,51,34,,,True
53,2020-21,2021-03-27,,Oregon State,,,Loyola (IL),17,W,,65,58,7,,,True
54,2020-21,2021-03-27,,Baylor,3,,Villanova,18,W,,62,51,11,,,True
55,2020-21,2021-03-27,,Arkansas,10,,Oral Roberts,,W,,72,70,2,,,True
56,2020-21,2021-03-27,,Houston,6,,Syracuse,,W,,62,46,16,,,True
57,2020-21,2021-03-28,,Gonzaga,1,,Creighton,19,W,,83,65,18,,,True
58,2020-21,2021-03-28,,Michigan,4,,Florida State,14,W,,76,58,18,,,True
59,2020-21,2021-03-28,,UCLA,,,Alabama,5,W,,88,78,10,,1,True
60,2020-21,2021-03-28,,Southern California,24,,Oregon,,W,,82,68,14,,,True
61,2020-21,2021-03-29,,Houston,6,,Oregon State,,W,,67,61,6,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,2020-21,2021-03-29,,Baylor,3,,Arkansas,10,W,,81,72,9,,,True
64,2020-21,2021-03-30,,Gonzaga,1,,Southern California,24,W,,85,66,19,,,True
65,2020-21,2021-03-30,,UCLA,,,Michigan,4,W,,51,49,2,,,True
66,2020-21,2021-04-03,,Baylor,3,,Houston,6,W,,78,59,19,,,True
67,2020-21,2021-04-03,,Gonzaga,1,,UCLA,,W,,93,90,3,,1,True
68,2020-21,2021-04-05,,Baylor,3,,Gonzaga,1,W,,86,70,16,,,True
0,2020-21,2021-03-18,,Texas Southern,,,Mount St. Mary's,,W,,60,52,8,,,True
1,2020-21,2021-03-18,,Drake,,,Wichita State,,W,,53,52,1,,,True
2,2020-21,2021-03-18,,Norfolk State,,,Appalachian State,,W,,54,53,1,,,True
3,2020-21,2021-03-18,,UCLA,,,Michigan State,,W,,86,80,6,,1,True
4,2020-21,2021-03-19,,Arkansas,10,,Colgate,,W,,85,68,17,,,True
5,2020-21,2021-03-19,,Florida,,,Virginia Tech,25,W,,75,70,5,,1,True
6,2020-21,2021-03-19,,Illinois,2,,Drexel,,W,,78,49,29,,,True
7,2020-21,2021-03-19,,Texas Tech,21,,Utah State,,W,,65,53,12,,,True
8,2020-21,2021-03-19,,Baylor,3,,Hartford,,W,,79,55,24,,,True
9,2020-21,2021-03-19,,Oral Roberts,,,Ohio State,7,W,,75,72,3,,1,True
10,2020-21,2021-03-19,,Loyola (IL),17,,Georgia Tech,,W,,71,60,11,,,True
11,2020-21,2021-03-19,,Oregon State,,,Tennessee,,W,,70,56,14,,,True
12,2020-21,2021-03-19,,Oklahoma State,11,,Liberty,,W,,69,60,9,,,True
13,2020-21,2021-03-19,,Houston,6,,Cleveland State,,W,,87,56,31,,,True
14,2020-21,2021-03-19,,Wisconsin,,,North Carolina,,W,,85,62,23,,,True
15,2020-21,2021-03-19,,North Texas,,,Purdue,20,W,,78,69,9,,1,True
16,2020-21,2021-03-19,,Rutgers,,,Clemson,,W,,60,56,4,,,True
17,2020-21,2021-03-19,,Syracuse,,,San Diego State,16,W,,78,62,16,,,True
18,2020-21,2021-03-19,,Villanova,18,,Winthrop,,W,,73,63,10,,,True
19,2020-21,2021-03-19,,West Virginia,13,,Morehead State,,W,,84,67,17,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,2020-21,2021-03-20,,Colorado,22,,Georgetown,,W,,96,73,23,,,True
22,2020-21,2021-03-20,,Florida State,14,,UNC Greensboro,,W,,64,54,10,,,True
23,2020-21,2021-03-20,,Kansas,12,,Eastern Washington,,W,,93,84,9,,,True
24,2020-21,2021-03-20,,Louisiana State,,,St. Bonaventure,,W,,76,61,15,,,True
